leaderAction, followerAction, leaderProfit, followerProfit, leaderEstimatedProfit, followerEstimatedProfit, price
0.000000, 0.899999, 0.000000, 0.987840, 0.091374, 0.228801, 1.300001
0.000000, 0.909999, 0.000000, 0.988114, 0.091374, 0.228801, 1.290001
0.000000, 0.919999, 0.000000, 0.988154, 0.091374, 0.228801, 1.280001
0.000000, 0.929999, 0.000000, 0.987958, 0.091374, 0.228801, 1.270001
0.000000, 0.939999, 0.000000, 0.987526, 0.091374, 0.228801, 1.260001
0.000000, 0.949999, 0.000000, 0.986860, 0.091374, 0.228801, 1.250001
0.000000, 0.959999, 0.000000, 0.985958, 0.091374, 0.228801, 1.240001
0.000000, 0.969999, 0.000000, 0.984822, 0.091374, 0.228801, 1.230001
0.000000, 0.979999, 0.000000, 0.983450, 0.091374, 0.228801, 1.220001
0.000000, 0.989999, 0.000000, 0.981842, 0.091374, 0.228801, 1.210001
0.000000, 0.999999, 0.000000, 0.980000, 0.091374, 0.228801, 1.200001
0.010000, 0.000000, 0.021442, 0.000000, 0.096904, 0.233505, 2.190000
0.010000, 0.010000, 0.021344, 0.021344, 0.096904, 0.233505, 2.180000
0.010000, 0.020000, 0.021246, 0.042454, 0.096904, 0.233505, 2.170000
0.010000, 0.030000, 0.021148, 0.063328, 0.096904, 0.233505, 2.160000
0.010000, 0.040000, 0.021050, 0.083966, 0.096904, 0.233505, 2.150000
0.010000, 0.050000, 0.020952, 0.104370, 0.096904, 0.233505, 2.140000
0.010000, 0.060000, 0.020854, 0.124538, 0.096904, 0.233505, 2.130000
0.010000, 0.070000, 0.020756, 0.144472, 0.096904, 0.233505, 2.120000
0.010000, 0.080000, 0.020658, 0.164170, 0.096904, 0.233505, 2.110000
0.010000, 0.090000, 0.020560, 0.183632, 0.096904, 0.233505, 2.100000
0.010000, 0.100000, 0.020462, 0.202860, 0.096904, 0.233505, 2.090000
0.010000, 0.110000, 0.020364, 0.221852, 0.096904, 0.233505, 2.080000
0.010000, 0.120000, 0.020266, 0.240610, 0.096904, 0.233505, 2.070000
0.010000, 0.130000, 0.020168, 0.259132, 0.096904, 0.233505, 2.060000
0.010000, 0.140000, 0.020070, 0.277418, 0.096904, 0.233505, 2.050000
0.010000, 0.150000, 0.019972, 0.295470, 0.096904, 0.233505, 2.040000
0.010000, 0.160000, 0.019874, 0.313286, 0.096904, 0.233505, 2.030000
0.010000, 0.170000, 0.019776, 0.330868, 0.096904, 0.233505, 2.020000
0.010000, 0.180000, 0.019678, 0.348214, 0.096904, 0.233505, 2.010000
0.010000, 0.190000, 0.019580, 0.365324, 0.096904, 0.233505, 2.000000
0.010000, 0.200000, 0.019482, 0.382200, 0.096904, 0.233505, 1.990000
0.010000, 0.210000, 0.019384, 0.398840, 0.096904, 0.233505, 1.980000
0.010000, 0.220000, 0.019286, 0.415246, 0.096904, 0.233505, 1.970000
0.010000, 0.230000, 0.019188, 0.431416, 0.096904, 0.233505, 1.960000
0.010000, 0.240000, 0.019090, 0.447350, 0.096904, 0.233505, 1.950000
0.010000, 0.250000, 0.018992, 0.463050, 0.096904, 0.233505, 1.940000
0.010000, 0.260000, 0.018894, 0.478514, 0.096904, 0.233505, 1.930000
0.010000, 0.270000, 0.018796, 0.493744, 0.096904, 0.233505, 1.920000
0.010000, 0.280000, 0.018698, 0.508738, 0.096904, 0.233505, 1.910000
0.010000, 0.290000, 0.018600, 0.523496, 0.096904, 0.233505, 1.900000
0.010000, 0.300000, 0.018502, 0.538020, 0.096904, 0.233505, 1.890000
0.010000, 0.310000, 0.018404, 0.552308, 0.096904, 0.233505, 1.880000
0.010000, 0.320000, 0.018306, 0.566362, 0.096904, 0.233505, 1.870000
0.010000, 0.330000, 0.018208, 0.580180, 0.096904, 0.233505, 1.860000
0.010000, 0.340000, 0.018110, 0.593762, 0.096904, 0.233505, 1.850000
0.010000, 0.350000, 0.018012, 0.607110, 0.096904, 0.233505, 1.840000
0.010000, 0.360000, 0.017914, 0.620222, 0.096904, 0.233505, 1.830000
0.010000, 0.370000, 0.017816, 0.633100, 0.096904, 0.233505, 1.820000
0.010000, 0.380000, 0.017718, 0.645742, 0.096904, 0.233505, 1.810000
0.010000, 0.390000, 0.017620, 0.658148, 0.096904, 0.233505, 1.800000
0.010000, 0.400000, 0.017522, 0.670320, 0.096904, 0.233505, 1.790000
0.010000, 0.410000, 0.017424, 0.682256, 0.096904, 0.233505, 1.780000
0.010000, 0.420000, 0.017326, 0.693957, 0.096904, 0.233505, 1.770000
0.010000, 0.430000, 0.017228, 0.705423, 0.096904, 0.233505, 1.760000
0.010000, 0.440000, 0.017130, 0.716654, 0.096904, 0.233505, 1.750000
0.010000, 0.450000, 0.017032, 0.727650, 0.096904, 0.233505, 1.740000
0.010000, 0.460000, 0.016934, 0.738410, 0.096904, 0.233505, 1.730000
0.010000, 0.470000, 0.016836, 0.748935, 0.096904, 0.233505, 1.720000
0.010000, 0.480000, 0.016738, 0.759225, 0.096904, 0.233505, 1.710000
0.010000, 0.490000, 0.016640, 0.769280, 0.096904, 0.233505, 1.700000
0.010000, 0.500000, 0.016542, 0.779100, 0.096904, 0.233505, 1.690000
0.010000, 0.510000, 0.016444, 0.788684, 0.096904, 0.233505, 1.680000
0.010000, 0.520000, 0.016346, 0.798033, 0.096904, 0.233505, 1.670000
0.010000, 0.530000, 0.016248, 0.807147, 0.096904, 0.233505, 1.660000
0.010000, 0.540000, 0.016150, 0.816026, 0.096904, 0.233505, 1.650000
0.010000, 0.550000, 0.016052, 0.824670, 0.096904, 0.233505, 1.640000
0.010000, 0.560000, 0.015954, 0.833078, 0.096904, 0.233505, 1.630000
0.010000, 0.570000, 0.015856, 0.841251, 0.096904, 0.233505, 1.620000
0.010000, 0.580000, 0.015758, 0.849189, 0.096904, 0.233505, 1.610000
0.010000, 0.590000, 0.015660, 0.856892, 0.096904, 0.233505, 1.600000
0.010000, 0.600000, 0.015562, 0.864360, 0.096904, 0.233505, 1.590000
0.010000, 0.610000, 0.015464, 0.871592, 0.096904, 0.233505, 1.580000
0.010000, 0.620000, 0.015366, 0.878589, 0.096904, 0.233505, 1.570000
0.010000, 0.630000, 0.015268, 0.885351, 0.096904, 0.233505, 1.560000
0.010000, 0.640000, 0.015170, 0.891878, 0.096904, 0.233505, 1.550000
0.010000, 0.650000, 0.015072, 0.898170, 0.096904, 0.233505, 1.540000
0.010000, 0.660000, 0.014974, 0.904226, 0.096904, 0.233505, 1.530000
0.010000, 0.670000, 0.014876, 0.910047, 0.096904, 0.233505, 1.520000
0.010000, 0.680000, 0.014778, 0.915633, 0.096904, 0.233505, 1.510000
0.010000, 0.690000, 0.014680, 0.920984, 0.096904, 0.233505, 1.500000
0.010000, 0.700000, 0.014582, 0.926100, 0.096904, 0.233505, 1.490000
0.010000, 0.710000, 0.014484, 0.930980, 0.096904, 0.233505, 1.480000
0.010000, 0.720000, 0.014386, 0.935625, 0.096904, 0.233505, 1.470000
0.010000, 0.730000, 0.014288, 0.940035, 0.096904, 0.233505, 1.460000
0.010000, 0.740000, 0.014190, 0.944210, 0.096904, 0.233505, 1.450000
0.010000, 0.750000, 0.014092, 0.948150, 0.096904, 0.233505, 1.440000
0.010000, 0.760000, 0.013994, 0.951854, 0.096904, 0.233505, 1.430000
0.010000, 0.770000, 0.013896, 0.955323, 0.096904, 0.233505, 1.420000
0.010000, 0.780000, 0.013798, 0.958557, 0.096904, 0.233505, 1.410000
0.010000, 0.790000, 0.013700, 0.961556, 0.096904, 0.233505, 1.400000
0.010000, 0.800000, 0.013602, 0.964320, 0.096904, 0.233505, 1.390000
0.010000, 0.810000, 0.013504, 0.966848, 0.096904, 0.233505, 1.380000
0.010000, 0.820000, 0.013406, 0.969142, 0.096904, 0.233505, 1.370000
0.010000, 0.830000, 0.013308, 0.971200, 0.096904, 0.233505, 1.360000
0.010000, 0.839999, 0.013210, 0.973022, 0.096904, 0.233505, 1.350001
0.010000, 0.849999, 0.013112, 0.974610, 0.096904, 0.233505, 1.340001
0.010000, 0.859999, 0.013014, 0.975962, 0.096904, 0.233505, 1.330001
0.010000, 0.869999, 0.012916, 0.977080, 0.096904, 0.233505, 1.320001
0.010000, 0.879999, 0.012818, 0.977962, 0.096904, 0.233505, 1.310001
0.010000, 0.889999, 0.012720, 0.978608, 0.096904, 0.233505, 1.300001
0.010000, 0.899999, 0.012622, 0.979020, 0.096904, 0.233505, 1.290001
0.010000, 0.909999, 0.012524, 0.979196, 0.096904, 0.233505, 1.280001
0.010000, 0.919999, 0.012426, 0.979138, 0.096904, 0.233505, 1.270001
0.010000, 0.929999, 0.012328, 0.978844, 0.096904, 0.233505, 1.260001
0.010000, 0.939999, 0.012230, 0.978314, 0.096904, 0.233505, 1.250001
0.010000, 0.949999, 0.012132, 0.977550, 0.096904, 0.233505, 1.240001
0.010000, 0.959999, 0.012034, 0.976550, 0.096904, 0.233505, 1.230001
0.010000, 0.969999, 0.011936, 0.975316, 0.096904, 0.233505, 1.220001
0.010000, 0.979999, 0.011838, 0.973846, 0.096904, 0.233505, 1.210001
0.010000, 0.989999, 0.011740, 0.972141, 0.096904, 0.233505, 1.200001
0.010000, 0.999999, 0.011642, 0.970200, 0.096904, 0.233505, 1.190001
0.020000, 0.000000, 0.042650, 0.000000, 0.102730, 0.238276, 2.180000
0.020000, 0.010000, 0.042454, 0.021246, 0.102730, 0.238276, 2.170000
0.020000, 0.020000, 0.042258, 0.042258, 0.102730, 0.238276, 2.160000
0.020000, 0.030000, 0.042062, 0.063034, 0.102730, 0.238276, 2.150000
0.020000, 0.040000, 0.041866, 0.083574, 0.102730, 0.238276, 2.140000
0.020000, 0.050000, 0.041670, 0.103880, 0.102730, 0.238276, 2.130000
0.020000, 0.060000, 0.041474, 0.123950, 0.102730, 0.238276, 2.120000
0.020000, 0.070000, 0.041278, 0.143786, 0.102730, 0.238276, 2.110000
0.020000, 0.080000, 0.041082, 0.163386, 0.102730, 0.238276, 2.100000
0.020000, 0.090000, 0.040886, 0.182750, 0.102730, 0.238276, 2.090000
0.020000, 0.100000, 0.040690, 0.201880, 0.102730, 0.238276, 2.080000
0.020000, 0.110000, 0.040494, 0.220774, 0.102730, 0.238276, 2.070000
0.020000, 0.120000, 0.040298, 0.239434, 0.102730, 0.238276, 2.060000
0.020000, 0.130000, 0.040102, 0.257858, 0.102730, 0.238276, 2.050000
0.020000, 0.140000, 0.039906, 0.276046, 0.102730, 0.238276, 2.040000
0.020000, 0.150000, 0.039710, 0.294000, 0.102730, 0.238276, 2.030000
0.020000, 0.160000, 0.039514, 0.311718, 0.102730, 0.238276, 2.020000
0.020000, 0.170000, 0.039318, 0.329202, 0.102730, 0.238276, 2.010000
0.020000, 0.180000, 0.039122, 0.346450, 0.102730, 0.238276, 2.000000
0.020000, 0.190000, 0.038926, 0.363462, 0.102730, 0.238276, 1.990000
0.020000, 0.200000, 0.038730, 0.380240, 0.102730, 0.238276, 1.980000
0.020000, 0.210000, 0.038534, 0.396782, 0.102730, 0.238276, 1.970000
0.020000, 0.220000, 0.038338, 0.413090, 0.102730, 0.238276, 1.960000
0.020000, 0.230000, 0.038142, 0.429162, 0.102730, 0.238276, 1.950000
0.020000, 0.240000, 0.037946, 0.444998, 0.102730, 0.238276, 1.940000
0.020000, 0.250000, 0.037750, 0.460600, 0.102730, 0.238276, 1.930000
0.020000, 0.260000, 0.037554, 0.475966, 0.102730, 0.238276, 1.920000
0.020000, 0.270000, 0.037358, 0.491098, 0.102730, 0.238276, 1.910000
0.020000, 0.280000, 0.037162, 0.505994, 0.102730, 0.238276, 1.900000
0.020000, 0.290000, 0.036966, 0.520654, 0.102730, 0.238276, 1.890000
0.020000, 0.300000, 0.036770, 0.535080, 0.102730, 0.238276, 1.880000
0.020000, 0.310000, 0.036574, 0.549270, 0.102730, 0.238276, 1.870000
0.020000, 0.320000, 0.036378, 0.563226, 0.102730, 0.238276, 1.860000
0.020000, 0.330000, 0.036182, 0.576946, 0.102730, 0.238276, 1.850000
0.020000, 0.340000, 0.035986, 0.590430, 0.102730, 0.238276, 1.840000
0.020000, 0.350000, 0.035790, 0.603680, 0.102730, 0.238276, 1.830000
0.020000, 0.360000, 0.035594, 0.616694, 0.102730, 0.238276, 1.820000
0.020000, 0.370000, 0.035398, 0.629474, 0.102730, 0.238276, 1.810000
0.020000, 0.380000, 0.035202, 0.642017, 0.102730, 0.238276, 1.800000
0.020000, 0.390000, 0.035006, 0.654326, 0.102730, 0.238276, 1.790000
0.020000, 0.400000, 0.034810, 0.666400, 0.102730, 0.238276, 1.780000
0.020000, 0.410000, 0.034614, 0.678238, 0.102730, 0.238276, 1.770000
0.020000, 0.420000, 0.034418, 0.689842, 0.102730, 0.238276, 1.760000
0.020000, 0.430000, 0.034222, 0.701209, 0.102730, 0.238276, 1.750000
0.020000, 0.440000, 0.034026, 0.712342, 0.102730, 0.238276, 1.740000
0.020000, 0.450000, 0.033830, 0.723240, 0.102730, 0.238276, 1.730000
0.020000, 0.460000, 0.033634, 0.733902, 0.102730, 0.238276, 1.720000
0.020000, 0.470000, 0.033438, 0.744329, 0.102730, 0.238276, 1.710000
0.020000, 0.480000, 0.033242, 0.754521, 0.102730, 0.238276, 1.700000
0.020000, 0.490000, 0.033046, 0.764478, 0.102730, 0.238276, 1.690000
0.020000, 0.500000, 0.032850, 0.774200, 0.102730, 0.238276, 1.680000
0.020000, 0.510000, 0.032654, 0.783686, 0.102730, 0.238276, 1.670000
0.020000, 0.520000, 0.032458, 0.792937, 0.102730, 0.238276, 1.660000
0.020000, 0.530000, 0.032262, 0.801953, 0.102730, 0.238276, 1.650000
0.020000, 0.540000, 0.032066, 0.810734, 0.102730, 0.238276, 1.640000
0.020000, 0.550000, 0.031870, 0.819280, 0.102730, 0.238276, 1.630000
0.020000, 0.560000, 0.031674, 0.827590, 0.102730, 0.238276, 1.620000
0.020000, 0.570000, 0.031478, 0.835665, 0.102730, 0.238276, 1.610000
0.020000, 0.580000, 0.031282, 0.843505, 0.102730, 0.238276, 1.600000
0.020000, 0.590000, 0.031086, 0.851110, 0.102730, 0.238276, 1.590000
0.020000, 0.600000, 0.030890, 0.858480, 0.102730, 0.238276, 1.580000
0.020000, 0.610000, 0.030694, 0.865614, 0.102730, 0.238276, 1.570000
0.020000, 0.620000, 0.030498, 0.872513, 0.102730, 0.238276, 1.560000
0.020000, 0.630000, 0.030302, 0.879177, 0.102730, 0.238276, 1.550000
0.020000, 0.640000, 0.030106, 0.885606, 0.102730, 0.238276, 1.540000
0.020000, 0.650000, 0.029910, 0.891800, 0.102730, 0.238276, 1.530000
0.020000, 0.660000, 0.029714, 0.897758, 0.102730, 0.238276, 1.520000
0.020000, 0.670000, 0.029518, 0.903481, 0.102730, 0.238276, 1.510000
0.020000, 0.680000, 0.029322, 0.908969, 0.102730, 0.238276, 1.500000
0.020000, 0.690000, 0.029126, 0.914222, 0.102730, 0.238276, 1.490000
0.020000, 0.700000, 0.028930, 0.919240, 0.102730, 0.238276, 1.480000
0.020000, 0.710000, 0.028734, 0.924022, 0.102730, 0.238276, 1.470000
0.020000, 0.720000, 0.028538, 0.928569, 0.102730, 0.238276, 1.460000
0.020000, 0.730000, 0.028342, 0.932881, 0.102730, 0.238276, 1.450000
0.020000, 0.740000, 0.028146, 0.936958, 0.102730, 0.238276, 1.440000
0.020000, 0.750000, 0.027950, 0.940800, 0.102730, 0.238276, 1.430000
0.020000, 0.760000, 0.027754, 0.944406, 0.102730, 0.238276, 1.420000
0.020000, 0.770000, 0.027558, 0.947777, 0.102730, 0.238276, 1.410000
0.020000, 0.780000, 0.027362, 0.950913, 0.102730, 0.238276, 1.400000
0.020000, 0.790000, 0.027166, 0.953814, 0.102730, 0.238276, 1.390000
0.020000, 0.800000, 0.026970, 0.956480, 0.102730, 0.238276, 1.380000
0.020000, 0.810000, 0.026774, 0.958910, 0.102730, 0.238276, 1.370000
0.020000, 0.820000, 0.026578, 0.961106, 0.102730, 0.238276, 1.360000
0.020000, 0.830000, 0.026382, 0.963066, 0.102730, 0.238276, 1.350001
0.020000, 0.839999, 0.026186, 0.964790, 0.102730, 0.238276, 1.340001
0.020000, 0.849999, 0.025990, 0.966280, 0.102730, 0.238276, 1.330001
0.020000, 0.859999, 0.025794, 0.967534, 0.102730, 0.238276, 1.320001
0.020000, 0.869999, 0.025598, 0.968554, 0.102730, 0.238276, 1.310001
0.020000, 0.879999, 0.025402, 0.969338, 0.102730, 0.238276, 1.300001
0.020000, 0.889999, 0.025206, 0.969886, 0.102730, 0.238276, 1.290001
0.020000, 0.899999, 0.025010, 0.970200, 0.102730, 0.238276, 1.280001
0.020000, 0.909999, 0.024814, 0.970278, 0.102730, 0.238276, 1.270001
0.020000, 0.919999, 0.024618, 0.970122, 0.102730, 0.238276, 1.260001
0.020000, 0.929999, 0.024422, 0.969730, 0.102730, 0.238276, 1.250001
0.020000, 0.939999, 0.024226, 0.969102, 0.102730, 0.238276, 1.240001
0.020000, 0.949999, 0.024030, 0.968240, 0.102730, 0.238276, 1.230001
0.020000, 0.959999, 0.023834, 0.967142, 0.102730, 0.238276, 1.220001
0.020000, 0.969999, 0.023638, 0.965810, 0.102730, 0.238276, 1.210001
0.020000, 0.979999, 0.023442, 0.964242, 0.102730, 0.238276, 1.200001
0.020000, 0.989999, 0.023246, 0.962439, 0.102730, 0.238276, 1.190001
0.020000, 0.999999, 0.023050, 0.960400, 0.102730, 0.238276, 1.180001
0.030000, 0.000000, 0.063622, 0.000000, 0.108865, 0.243113, 2.170000
0.030000, 0.010000, 0.063328, 0.021148, 0.108865, 0.243113, 2.160000
0.030000, 0.020000, 0.063034, 0.042062, 0.108865, 0.243113, 2.150000
0.030000, 0.030000, 0.062740, 0.062740, 0.108865, 0.243113, 2.140000
0.030000, 0.040000, 0.062446, 0.083182, 0.108865, 0.243113, 2.130000
0.030000, 0.050000, 0.062152, 0.103390, 0.108865, 0.243113, 2.120000
0.030000, 0.060000, 0.061858, 0.123362, 0.108865, 0.243113, 2.110000
0.030000, 0.070000, 0.061564, 0.143100, 0.108865, 0.243113, 2.100000
0.030000, 0.080000, 0.061270, 0.162602, 0.108865, 0.243113, 2.090000
0.030000, 0.090000, 0.060976, 0.181868, 0.108865, 0.243113, 2.080000
0.030000, 0.100000, 0.060682, 0.200900, 0.108865, 0.243113, 2.070000
0.030000, 0.110000, 0.060388, 0.219696, 0.108865, 0.243113, 2.060000
0.030000, 0.120000, 0.060094, 0.238258, 0.108865, 0.243113, 2.050000
0.030000, 0.130000, 0.059800, 0.256584, 0.108865, 0.243113, 2.040000
0.030000, 0.140000, 0.059506, 0.274674, 0.108865, 0.243113, 2.030000
0.030000, 0.150000, 0.059212, 0.292530, 0.108865, 0.243113, 2.020000
0.030000, 0.160000, 0.058918, 0.310150, 0.108865, 0.243113, 2.010000
0.030000, 0.170000, 0.058624, 0.327536, 0.108865, 0.243113, 2.000000
0.030000, 0.180000, 0.058330, 0.344686, 0.108865, 0.243113, 1.990000
0.030000, 0.190000, 0.058036, 0.361600, 0.108865, 0.243113, 1.980000
0.030000, 0.200000, 0.057742, 0.378280, 0.108865, 0.243113, 1.970000
0.030000, 0.210000, 0.057448, 0.394724, 0.108865, 0.243113, 1.960000
0.030000, 0.220000, 0.057154, 0.410934, 0.108865, 0.243113, 1.950000
0.030000, 0.230000, 0.056860, 0.426908, 0.108865, 0.243113, 1.940000
0.030000, 0.240000, 0.056566, 0.442647, 0.108865, 0.243113, 1.930000
0.030000, 0.250000, 0.056272, 0.458150, 0.108865, 0.243113, 1.920000
0.030000, 0.260000, 0.055978, 0.473418, 0.108865, 0.243113, 1.910000
0.030000, 0.270000, 0.055684, 0.488452, 0.108865, 0.243113, 1.900000
0.030000, 0.280000, 0.055390, 0.503250, 0.108865, 0.243113, 1.890000
0.030000, 0.290000, 0.055096, 0.517812, 0.108865, 0.243113, 1.880000
0.030000, 0.300000, 0.054802, 0.532140, 0.108865, 0.243113, 1.870000
0.030000, 0.310000, 0.054508, 0.546232, 0.108865, 0.243113, 1.860000
0.030000, 0.320000, 0.054214, 0.560090, 0.108865, 0.243113, 1.850000
0.030000, 0.330000, 0.053920, 0.573712, 0.108865, 0.243113, 1.840000
0.030000, 0.340000, 0.053626, 0.587098, 0.108865, 0.243113, 1.830000
0.030000, 0.350000, 0.053332, 0.600250, 0.108865, 0.243113, 1.820000
