prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor
0.000000, 0.000000, 2.200000, 0.000000, 0.085391, 0.762738, 0.053369, 0.680231
0.000000, 0.010000, 2.190000, 0.021880, 0.086255, -1.000000, 0.055347, -1.000000
0.000000, 0.020000, 2.180000, 0.043520, 0.087126, -1.000000, 0.057393, -1.000000
0.000000, 0.030000, 2.170000, 0.064920, 0.088006, -1.000000, 0.059511, -1.000000
0.000000, 0.040000, 2.160000, 0.086080, 0.088893, -1.000000, 0.061701, -1.000000
0.000000, 0.050000, 2.150000, 0.107000, 0.089789, -1.000000, 0.063966, -1.000000
0.000000, 0.060000, 2.140000, 0.127680, 0.090693, -1.000000, 0.066309, -1.000000
0.000000, 0.070000, 2.130000, 0.148120, 0.091604, -1.000000, 0.068731, -1.000000
0.000000, 0.080000, 2.120000, 0.168320, 0.092525, -1.000000, 0.071235, -1.000000
0.000000, 0.090000, 2.110000, 0.188280, 0.093453, -1.000000, 0.073823, -1.000000
0.000000, 0.100000, 2.100000, 0.208000, 0.094619, -1.000000, 0.076498, -1.000000
0.000000, 0.110000, 2.090000, 0.227480, 0.096257, -1.000000, 0.079260, -1.000000
0.000000, 0.120000, 2.080000, 0.246720, 0.097920, -1.000000, 0.082114, -1.000000
0.000000, 0.130000, 2.070000, 0.265720, 0.099608, -1.000000, 0.085061, -1.000000
0.000000, 0.140000, 2.060000, 0.284480, 0.101322, -1.000000, 0.088104, -1.000000
0.000000, 0.150000, 2.050000, 0.303000, 0.103063, -1.000000, 0.091244, -1.000000
0.000000, 0.160000, 2.040000, 0.321280, 0.104830, -1.000000, 0.094263, -1.000000
0.000000, 0.170000, 2.030000, 0.339320, 0.106623, -1.000000, 0.097365, -1.000000
0.000000, 0.180000, 2.020000, 0.357120, 0.108443, -1.000000, 0.100558, -1.000000
0.000000, 0.190000, 2.010000, 0.374680, 0.110291, -1.000000, 0.103843, -1.000000
0.000000, 0.200000, 2.000000, 0.392000, 0.113351, -1.000000, 0.107222, -1.000000
0.000000, 0.210000, 1.990000, 0.409080, 0.116605, -1.000000, 0.110699, -1.000000
0.000000, 0.220000, 1.980000, 0.425920, 0.119941, -1.000000, 0.114273, -1.000000
