prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor, agent3EstimatedProfit, agent3Actor, agent4EstimatedProfit, agent4Actor
0.000000, 0.000000, 5.000000, 0.150000, 0.107667, 0.790072, 0.105136, 0.694056, 0.115118, 0.785911, 0.113716, 0.898628
0.000000, 0.010000, 4.990000, 0.162460, 0.108703, -1.000000, 0.106049, -1.000000, 0.115785, -1.000000, 0.115124, -1.000000
0.000000, 0.020000, 4.980000, 0.174840, 0.109751, -1.000000, 0.106970, -1.000000, 0.116456, -1.000000, 0.116548, -1.000000
0.000000, 0.030000, 4.970000, 0.187140, 0.110817, -1.000000, 0.107898, -1.000000, 0.117129, -1.000000, 0.117987, -1.000000
0.000000, 0.040000, 4.960000, 0.199360, 0.111892, -1.000000, 0.108833, -1.000000, 0.117806, -1.000000, 0.119442, -1.000000
0.000000, 0.050000, 4.950000, 0.211500, 0.112976, -1.000000, 0.109775, -1.000000, 0.118487, -1.000000, 0.120912, -1.000000
0.000000, 0.060000, 4.940000, 0.223560, 0.114069, -1.000000, 0.110724, -1.000000, 0.119171, -1.000000, 0.122398, -1.000000
0.000000, 0.070000, 4.930000, 0.235540, 0.115171, -1.000000, 0.111680, -1.000000, 0.119858, -1.000000, 0.123899, -1.000000
0.000000, 0.080000, 4.920000, 0.247440, 0.116283, -1.000000, 0.112644, -1.000000, 0.120549, -1.000000, 0.125416, -1.000000
0.000000, 0.090000, 4.910000, 0.259260, 0.117404, -1.000000, 0.113614, -1.000000, 0.121243, -1.000000, 0.126949, -1.000000
0.000000, 0.100000, 4.900000, 0.271000, 0.118978, -1.000000, 0.114592, -1.000000, 0.121940, -1.000000, 0.128498, -1.000000
0.000000, 0.110000, 4.890000, 0.282660, 0.120591, -1.000000, 0.115578, -1.000000, 0.122641, -1.000000, 0.130063, -1.000000
0.000000, 0.120000, 4.880000, 0.294240, 0.122223, -1.000000, 0.116570, -1.000000, 0.123495, -1.000000, 0.131644, -1.000000
0.000000, 0.130000, 4.870000, 0.305740, 0.123874, -1.000000, 0.117570, -1.000000, 0.124809, -1.000000, 0.133242, -1.000000
0.000000, 0.140000, 4.860000, 0.317160, 0.125482, -1.000000, 0.118578, -1.000000, 0.126134, -1.000000, 0.134855, -1.000000
0.000000, 0.150000, 4.850000, 0.328500, 0.127103, -1.000000, 0.119593, -1.000000, 0.127472, -1.000000, 0.136486, -1.000000
0.000000, 0.160000, 4.840000, 0.339760, 0.128741, -1.000000, 0.120615, -1.000000, 0.128822, -1.000000, 0.138133, -1.000000
0.000000, 0.170000, 4.830000, 0.350940, 0.130397, -1.000000, 0.121645, -1.000000, 0.130184, -1.000000, 0.139796, -1.000000
0.000000, 0.180000, 4.820000, 0.362040, 0.132071, -1.000000, 0.122683, -1.000000, 0.131686, -1.000000, 0.141476, -1.000000
0.000000, 0.190000, 4.810000, 0.373060, 0.133763, -1.000000, 0.123728, -1.000000, 0.133254, -1.000000, 0.143174, -1.000000
0.000000, 0.200000, 4.800000, 0.384000, 0.135474, -1.000000, 0.124781, -1.000000, 0.134838, -1.000000, 0.144888, -1.000000
0.000000, 0.210000, 4.790000, 0.394860, 0.137203, -1.000000, 0.125841, -1.000000, 0.136438, -1.000000, 0.146619, -1.000000
0.000000, 0.220000, 4.780000, 0.405640, 0.138951, -1.000000, 0.126910, -1.000000, 0.138055, -1.000000, 0.148367, -1.000000
0.000000, 0.230000, 4.770000, 0.416340, 0.140717, -1.000000, 0.127986, -1.000000, 0.139687, -1.000000, 0.150132, -1.000000
0.000000, 0.240000, 4.760000, 0.426960, 0.142502, -1.000000, 0.129069, -1.000000, 0.141335, -1.000000, 0.151915, -1.000000
0.000000, 0.250000, 4.750000, 0.437500, 0.144306, -1.000000, 0.130433, -1.000000, 0.142999, -1.000000, 0.153715, -1.000000
0.000000, 0.260000, 4.740000, 0.447960, 0.146128, -1.000000, 0.132026, -1.000000, 0.144680, -1.000000, 0.155532, -1.000000
0.000000, 0.270000, 4.730000, 0.458340, 0.147970, -1.000000, 0.133636, -1.000000, 0.146377, -1.000000, 0.157367, -1.000000
0.000000, 0.280000, 4.720000, 0.468640, 0.149831, -1.000000, 0.135262, -1.000000, 0.148091, -1.000000, 0.159219, -1.000000
0.000000, 0.290000, 4.710000, 0.478860, 0.151711, -1.000000, 0.136930, -1.000000, 0.149821, -1.000000, 0.161089, -1.000000
0.000000, 0.300000, 4.700000, 0.489000, 0.153610, -1.000000, 0.138619, -1.000000, 0.151568, -1.000000, 0.162974, -1.000000
