prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor
0.000000, 0.000000, 2.200000, 0.000000, 0.077148, 0.580211, 0.122057, 0.626190
0.000000, 0.010000, 2.190000, 0.021880, 0.078029, -1.000000, 0.122887, -1.000000
0.000000, 0.020000, 2.180000, 0.043520, 0.078918, -1.000000, 0.123722, -1.000000
0.000000, 0.030000, 2.170000, 0.064920, 0.079817, -1.000000, 0.124561, -1.000000
0.000000, 0.040000, 2.160000, 0.086080, 0.080725, -1.000000, 0.125406, -1.000000
0.000000, 0.050000, 2.150000, 0.107000, 0.081642, -1.000000, 0.126256, -1.000000
0.000000, 0.060000, 2.140000, 0.127680, 0.082569, -1.000000, 0.127110, -1.000000
0.000000, 0.070000, 2.130000, 0.148120, 0.083506, -1.000000, 0.127970, -1.000000
0.000000, 0.080000, 2.120000, 0.168320, 0.084452, -1.000000, 0.128834, -1.000000
0.000000, 0.090000, 2.110000, 0.188280, 0.085408, -1.000000, 0.129703, -1.000000
0.000000, 0.100000, 2.100000, 0.208000, 0.086525, -1.000000, 0.130578, -1.000000
0.000000, 0.110000, 2.090000, 0.227480, 0.087777, -1.000000, 0.131457, -1.000000
0.000000, 0.120000, 2.080000, 0.246720, 0.089052, -1.000000, 0.132341, -1.000000
0.000000, 0.130000, 2.070000, 0.265720, 0.090343, -1.000000, 0.133231, -1.000000
0.000000, 0.140000, 2.060000, 0.284480, 0.091651, -1.000000, 0.134125, -1.000000
0.000000, 0.150000, 2.050000, 0.303000, 0.092977, -1.000000, 0.135025, -1.000000
0.000000, 0.160000, 2.040000, 0.321280, 0.094319, -1.000000, 0.135929, -1.000000
0.000000, 0.170000, 2.030000, 0.339320, 0.095679, -1.000000, 0.136839, -1.000000
0.000000, 0.180000, 2.020000, 0.357120, 0.097056, -1.000000, 0.137754, -1.000000
0.000000, 0.190000, 2.010000, 0.374680, 0.098451, -1.000000, 0.138674, -1.000000
0.000000, 0.200000, 2.000000, 0.392000, 0.099864, -1.000000, 0.139599, -1.000000
0.000000, 0.210000, 1.990000, 0.409080, 0.101295, -1.000000, 0.140529, -1.000000
0.000000, 0.220000, 1.980000, 0.425920, 0.102744, -1.000000, 0.141465, -1.000000
0.000000, 0.230000, 1.970000, 0.442520, 0.104211, -1.000000, 0.142406, -1.000000
0.000000, 0.240000, 1.960000, 0.458880, 0.105697, -1.000000, 0.143351, -1.000000
0.000000, 0.250000, 1.950000, 0.475000, 0.107202, -1.000000, 0.144303, -1.000000
0.000000, 0.260000, 1.940000, 0.490880, 0.108725, -1.000000, 0.145259, -1.000000
0.000000, 0.270000, 1.930000, 0.506520, 0.110267, -1.000000, 0.146220, -1.000000
0.000000, 0.280000, 1.920000, 0.521920, 0.111828, -1.000000, 0.147187, -1.000000
0.000000, 0.290000, 1.910000, 0.537080, 0.113409, -1.000000, 0.148159, -1.000000
0.000000, 0.300000, 1.900000, 0.552000, 0.115009, -1.000000, 0.149137, -1.000000
0.000000, 0.310000, 1.890000, 0.566680, 0.116629, -1.000000, 0.150120, -1.000000
0.000000, 0.320000, 1.880000, 0.581120, 0.118268, -1.000000, 0.151108, -1.000000
0.000000, 0.330000, 1.870000, 0.595320, 0.119928, -1.000000, 0.152101, -1.000000
0.000000, 0.340000, 1.860000, 0.609280, 0.121607, -1.000000, 0.153100, -1.000000
0.000000, 0.350000, 1.850000, 0.623000, 0.123307, -1.000000, 0.154104, -1.000000
0.000000, 0.360000, 1.840000, 0.636480, 0.125027, -1.000000, 0.155114, -1.000000
0.000000, 0.370000, 1.830000, 0.649720, 0.126767, -1.000000, 0.156129, -1.000000
0.000000, 0.380000, 1.820000, 0.662720, 0.128529, -1.000000, 0.157149, -1.000000
0.000000, 0.390000, 1.810000, 0.675480, 0.130311, -1.000000, 0.158175, -1.000000
0.000000, 0.400000, 1.800000, 0.688000, 0.132114, -1.000000, 0.159206, -1.000000
0.000000, 0.410000, 1.790000, 0.700280, 0.133938, -1.000000, 0.160242, -1.000000
0.000000, 0.420000, 1.780000, 0.712320, 0.135783, -1.000000, 0.161284, -1.000000
0.000000, 0.430000, 1.770000, 0.724120, 0.137650, -1.000000, 0.162332, -1.000000
0.000000, 0.440000, 1.760000, 0.735680, 0.139538, -1.000000, 0.163385, -1.000000
0.000000, 0.450000, 1.750000, 0.747000, 0.141434, -1.000000, 0.164443, -1.000000
0.000000, 0.460000, 1.740000, 0.758080, 0.141605, -1.000000, 0.165507, -1.000000
0.000000, 0.470000, 1.730000, 0.768920, 0.141776, -1.000000, 0.166577, -1.000000
0.000000, 0.480000, 1.720000, 0.779520, 0.141947, -1.000000, 0.167652, -1.000000
0.000000, 0.490000, 1.710000, 0.789880, 0.142118, -1.000000, 0.168733, -1.000000
0.000000, 0.500000, 1.700000, 0.800000, 0.142289, -1.000000, 0.169819, -1.000000
0.000000, 0.510000, 1.690000, 0.809880, 0.142461, -1.000000, 0.170910, -1.000000
0.000000, 0.520000, 1.680000, 0.819520, 0.142632, -1.000000, 0.172008, -1.000000
0.000000, 0.530000, 1.670000, 0.828920, 0.142804, -1.000000, 0.173110, -1.000000
0.000000, 0.540000, 1.660000, 0.838080, 0.142976, -1.000000, 0.174219, -1.000000
0.000000, 0.550000, 1.650000, 0.847000, 0.143148, -1.000000, 0.175333, -1.000000
