prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor
0.000000, 0.000000, 2.200000, 0.000000, 0.268840, 0.651431, 0.272653, 0.688295
0.000000, 0.010000, 2.190000, 0.021880, 0.273838, -1.000000, 0.275903, -1.000000
0.000000, 0.020000, 2.180000, 0.043520, 0.278893, -1.000000, 0.279176, -1.000000
0.000000, 0.030000, 2.170000, 0.064920, 0.284006, -1.000000, 0.282634, -1.000000
0.000000, 0.040000, 2.160000, 0.086080, 0.289175, -1.000000, 0.286532, -1.000000
0.000000, 0.050000, 2.150000, 0.107000, 0.294399, -1.000000, 0.290462, -1.000000
0.000000, 0.060000, 2.140000, 0.127680, 0.299677, -1.000000, 0.294423, -1.000000
0.000000, 0.070000, 2.130000, 0.148120, 0.305010, -1.000000, 0.298416, -1.000000
0.000000, 0.080000, 2.120000, 0.168320, 0.310327, -1.000000, 0.302440, -1.000000
0.000000, 0.090000, 2.110000, 0.188280, 0.315293, -1.000000, 0.306494, -1.000000
0.000000, 0.100000, 2.100000, 0.208000, 0.320302, -1.000000, 0.310578, -1.000000
0.000000, 0.110000, 2.090000, 0.227480, 0.325353, -1.000000, 0.314693, -1.000000
0.000000, 0.120000, 2.080000, 0.246720, 0.330440, -1.000000, 0.318836, -1.000000
0.000000, 0.130000, 2.070000, 0.265720, 0.335359, -1.000000, 0.323009, -1.000000
0.000000, 0.140000, 2.060000, 0.284480, 0.340314, -1.000000, 0.327209, -1.000000
0.000000, 0.150000, 2.050000, 0.303000, 0.345304, -1.000000, 0.331438, -1.000000
0.000000, 0.160000, 2.040000, 0.321280, 0.350329, -1.000000, 0.335694, -1.000000
0.000000, 0.170000, 2.030000, 0.339320, 0.355387, -1.000000, 0.339977, -1.000000
0.000000, 0.180000, 2.020000, 0.357120, 0.360477, -1.000000, 0.344286, -1.000000
0.000000, 0.190000, 2.010000, 0.374680, 0.365599, -1.000000, 0.348621, -1.000000
0.000000, 0.200000, 2.000000, 0.392000, 0.370751, -1.000000, 0.352981, -1.000000
0.000000, 0.210000, 1.990000, 0.409080, 0.375934, -1.000000, 0.357366, -1.000000
0.000000, 0.220000, 1.980000, 0.425920, 0.381144, -1.000000, 0.361775, -1.000000
0.000000, 0.230000, 1.970000, 0.442520, 0.386382, -1.000000, 0.366207, -1.000000
0.000000, 0.240000, 1.960000, 0.458880, 0.391647, -1.000000, 0.370662, -1.000000
0.000000, 0.250000, 1.950000, 0.475000, 0.396937, -1.000000, 0.375139, -1.000000
0.000000, 0.260000, 1.940000, 0.490880, 0.402251, -1.000000, 0.379637, -1.000000
0.000000, 0.270000, 1.930000, 0.506520, 0.407743, -1.000000, 0.384156, -1.000000
0.000000, 0.280000, 1.920000, 0.521920, 0.411933, -1.000000, 0.388696, -1.000000
0.000000, 0.290000, 1.910000, 0.537080, 0.414896, -1.000000, 0.393255, -1.000000
0.000000, 0.300000, 1.900000, 0.552000, 0.417866, -1.000000, 0.397832, -1.000000
0.000000, 0.310000, 1.890000, 0.566680, 0.420842, -1.000000, 0.402427, -1.000000
0.000000, 0.320000, 1.880000, 0.581120, 0.423823, -1.000000, 0.407040, -1.000000
0.000000, 0.330000, 1.870000, 0.595320, 0.426810, -1.000000, 0.411669, -1.000000
0.000000, 0.340000, 1.860000, 0.609280, 0.429803, -1.000000, 0.416314, -1.000000
0.000000, 0.350000, 1.850000, 0.623000, 0.432800, -1.000000, 0.420973, -1.000000
0.000000, 0.360000, 1.840000, 0.636480, 0.435803, -1.000000, 0.425647, -1.000000
0.000000, 0.370000, 1.830000, 0.649720, 0.438810, -1.000000, 0.430334, -1.000000
0.000000, 0.380000, 1.820000, 0.662720, 0.441822, -1.000000, 0.435034, -1.000000
0.000000, 0.390000, 1.810000, 0.675480, 0.444838, -1.000000, 0.439745, -1.000000
0.000000, 0.400000, 1.800000, 0.688000, 0.447858, -1.000000, 0.444467, -1.000000
0.000000, 0.410000, 1.790000, 0.700280, 0.450882, -1.000000, 0.449199, -1.000000
0.000000, 0.420000, 1.780000, 0.712320, 0.453909, -1.000000, 0.453941, -1.000000
0.000000, 0.430000, 1.770000, 0.724120, 0.456940, -1.000000, 0.458690, -1.000000
0.000000, 0.440000, 1.760000, 0.735680, 0.459974, -1.000000, 0.463448, -1.000000
0.000000, 0.450000, 1.750000, 0.747000, 0.463011, -1.000000, 0.468212, -1.000000
0.000000, 0.460000, 1.740000, 0.758080, 0.466051, -1.000000, 0.472981, -1.000000
0.000000, 0.470000, 1.730000, 0.768920, 0.469093, -1.000000, 0.477756, -1.000000
0.000000, 0.480000, 1.720000, 0.779520, 0.472138, -1.000000, 0.479333, -1.000000
0.000000, 0.490000, 1.710000, 0.789880, 0.475185, -1.000000, 0.479716, -1.000000
0.000000, 0.500000, 1.700000, 0.800000, 0.478233, -1.000000, 0.480100, -1.000000
0.000000, 0.510000, 1.690000, 0.809880, 0.481284, -1.000000, 0.480483, -1.000000
0.000000, 0.520000, 1.680000, 0.819520, 0.484335, -1.000000, 0.480867, -1.000000
0.000000, 0.530000, 1.670000, 0.828920, 0.486984, -1.000000, 0.481250, -1.000000
0.000000, 0.540000, 1.660000, 0.838080, 0.487029, -1.000000, 0.481633, -1.000000
0.000000, 0.550000, 1.650000, 0.847000, 0.487074, -1.000000, 0.482017, -1.000000
0.000000, 0.560000, 1.640000, 0.855680, 0.487119, -1.000000, 0.482400, -1.000000
0.000000, 0.570000, 1.630000, 0.864120, 0.487164, -1.000000, 0.482784, -1.000000
0.000000, 0.580000, 1.620000, 0.872320, 0.487209, -1.000000, 0.483168, -1.000000
0.000000, 0.590000, 1.610000, 0.880280, 0.485942, -1.000000, 0.483551, -1.000000
0.000000, 0.600000, 1.600000, 0.888000, 0.484427, -1.000000, 0.483935, -1.000000
0.000000, 0.610000, 1.590000, 0.895480, 0.482913, -1.000000, 0.484318, -1.000000
0.000000, 0.620000, 1.580000, 0.902720, 0.481399, -1.000000, 0.484702, -1.000000
0.000000, 0.630000, 1.570000, 0.909720, 0.479885, -1.000000, 0.485086, -1.000000
0.000000, 0.640000, 1.560000, 0.916480, 0.478371, -1.000000, 0.485469, -1.000000
0.000000, 0.650000, 1.550000, 0.923000, 0.476858, -1.000000, 0.485853, -1.000000
0.000000, 0.660000, 1.540000, 0.929280, 0.475346, -1.000000, 0.486237, -1.000000
0.000000, 0.670000, 1.530000, 0.935320, 0.473833, -1.000000, 0.486621, -1.000000
0.000000, 0.680000, 1.520000, 0.941120, 0.472322, -1.000000, 0.487004, -1.000000
0.000000, 0.690000, 1.510000, 0.946680, 0.470810, -1.000000, 0.487388, -1.000000
0.000000, 0.700000, 1.500000, 0.952000, 0.469300, -1.000000, 0.487772, -1.000000
0.000000, 0.710000, 1.490000, 0.957080, 0.467790, -1.000000, 0.487031, -1.000000
0.000000, 0.720000, 1.480000, 0.961920, 0.466280, -1.000000, 0.485648, -1.000000
0.000000, 0.730000, 1.470001, 0.966520, 0.464771, -1.000000, 0.484266, -1.000000
0.000000, 0.740000, 1.460001, 0.970880, 0.463263, -1.000000, 0.482884, -1.000000
0.000000, 0.750000, 1.450001, 0.975000, 0.461755, -1.000000, 0.481501, -1.000000
0.000000, 0.760000, 1.440001, 0.978880, 0.460248, -1.000000, 0.480120, -1.000000
0.000000, 0.770000, 1.430001, 0.982520, 0.458742, -1.000000, 0.478738, -1.000000
0.000000, 0.780000, 1.420001, 0.985920, 0.457237, -1.000000, 0.477357, -1.000000
0.000000, 0.790000, 1.410001, 0.989080, 0.455732, -1.000000, 0.475976, -1.000000
0.000000, 0.800000, 1.400001, 0.992000, 0.454228, -1.000000, 0.474596, -1.000000
0.000000, 0.810000, 1.390001, 0.994680, 0.452725, -1.000000, 0.473216, -1.000000
