prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor
0.000000, 0.000000, 2.200000, 0.000000, 0.083256, 0.803828, 0.110699, 0.448381
0.000000, 0.010000, 2.190000, 0.021880, 0.089568, -1.000000, 0.114425, -1.000000
0.000000, 0.020000, 2.180000, 0.043520, 0.096308, -1.000000, 0.118260, -1.000000
0.000000, 0.030000, 2.170000, 0.064920, 0.103498, -1.000000, 0.122205, -1.000000
0.000000, 0.040000, 2.160000, 0.086080, 0.111158, -1.000000, 0.126264, -1.000000
0.000000, 0.050000, 2.150000, 0.107000, 0.119310, -1.000000, 0.130437, -1.000000
0.000000, 0.060000, 2.140000, 0.127680, 0.127973, -1.000000, 0.134726, -1.000000
0.000000, 0.070000, 2.130000, 0.148120, 0.137168, -1.000000, 0.139135, -1.000000
0.000000, 0.080000, 2.120000, 0.168320, 0.146912, -1.000000, 0.143663, -1.000000
0.000000, 0.090000, 2.110000, 0.188280, 0.157222, -1.000000, 0.148314, -1.000000
0.000000, 0.100000, 2.100000, 0.208000, 0.168113, -1.000000, 0.153088, -1.000000
0.000000, 0.110000, 2.090000, 0.227480, 0.179597, -1.000000, 0.157987, -1.000000
0.000000, 0.120000, 2.080000, 0.246720, 0.191686, -1.000000, 0.163013, -1.000000
0.000000, 0.130000, 2.070000, 0.265720, 0.204385, -1.000000, 0.168167, -1.000000
0.000000, 0.140000, 2.060000, 0.284480, 0.217699, -1.000000, 0.173450, -1.000000
0.000000, 0.150000, 2.050000, 0.303000, 0.231628, -1.000000, 0.178864, -1.000000
0.000000, 0.160000, 2.040000, 0.321280, 0.246168, -1.000000, 0.184408, -1.000000
0.000000, 0.170000, 2.030000, 0.339320, 0.261309, -1.000000, 0.190085, -1.000000
0.000000, 0.180000, 2.020000, 0.357120, 0.277040, -1.000000, 0.195895, -1.000000
0.000000, 0.190000, 2.010000, 0.374680, 0.293342, -1.000000, 0.201837, -1.000000
0.000000, 0.200000, 2.000000, 0.392000, 0.310192, -1.000000, 0.207914, -1.000000
0.000000, 0.210000, 1.990000, 0.409080, 0.327561, -1.000000, 0.214124, -1.000000
0.000000, 0.220000, 1.980000, 0.425920, 0.345415, -1.000000, 0.220469, -1.000000
0.000000, 0.230000, 1.970000, 0.442520, 0.363716, -1.000000, 0.226947, -1.000000
0.000000, 0.240000, 1.960000, 0.458880, 0.382421, -1.000000, 0.233558, -1.000000
0.000000, 0.250000, 1.950000, 0.475000, 0.401480, -1.000000, 0.240302, -1.000000
0.000000, 0.260000, 1.940000, 0.490880, 0.420078, -1.000000, 0.247178, -1.000000
0.000000, 0.270000, 1.930000, 0.506520, 0.426367, -1.000000, 0.254184, -1.000000
0.000000, 0.280000, 1.920000, 0.521920, 0.432679, -1.000000, 0.261341, -1.000000
