prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor, agent3EstimatedProfit, agent3Actor, agent4EstimatedProfit, agent4Actor
0.000000, 0.000000, 5.000000, 0.150000, 0.216935, 0.783210, 0.235836, 0.938971, 0.196794, 0.726891, 0.392232, 0.984944
0.000000, 0.010000, 4.990000, 0.162463, 0.217877, -1.000000, 0.238012, -1.000000, 0.198875, -1.000000, 0.392518, -1.000000
0.000000, 0.020000, 4.980000, 0.174850, 0.219460, -1.000000, 0.240201, -1.000000, 0.200974, -1.000000, 0.392803, -1.000000
0.000000, 0.030000, 4.970000, 0.187163, 0.221070, -1.000000, 0.242404, -1.000000, 0.203088, -1.000000, 0.393089, -1.000000
0.000000, 0.040000, 4.960000, 0.199400, 0.222845, -1.000000, 0.244620, -1.000000, 0.205219, -1.000000, 0.393375, -1.000000
0.000000, 0.050000, 4.950000, 0.211562, 0.225348, -1.000000, 0.246851, -1.000000, 0.207367, -1.000000, 0.393661, -1.000000
0.000000, 0.060000, 4.940000, 0.223650, 0.227871, -1.000000, 0.249094, -1.000000, 0.209532, -1.000000, 0.393947, -1.000000
0.000000, 0.070000, 4.930000, 0.235663, 0.230413, -1.000000, 0.251352, -1.000000, 0.211713, -1.000000, 0.394233, -1.000000
0.000000, 0.080000, 4.920000, 0.247600, 0.232976, -1.000000, 0.253623, -1.000000, 0.213910, -1.000000, 0.394519, -1.000000
0.000000, 0.090000, 4.910000, 0.259463, 0.235558, -1.000000, 0.255907, -1.000000, 0.216124, -1.000000, 0.394806, -1.000000
0.000000, 0.100000, 4.900000, 0.271250, 0.238160, -1.000000, 0.258205, -1.000000, 0.218355, -1.000000, 0.395092, -1.000000
0.000000, 0.110000, 4.890000, 0.282963, 0.240781, -1.000000, 0.260517, -1.000000, 0.220602, -1.000000, 0.395378, -1.000000
0.000000, 0.120000, 4.880000, 0.294600, 0.243422, -1.000000, 0.262842, -1.000000, 0.222865, -1.000000, 0.395665, -1.000000
0.000000, 0.130000, 4.870000, 0.306163, 0.246083, -1.000000, 0.265180, -1.000000, 0.225145, -1.000000, 0.395951, -1.000000
0.000000, 0.140000, 4.860000, 0.317650, 0.248764, -1.000000, 0.267531, -1.000000, 0.227442, -1.000000, 0.396238, -1.000000
0.000000, 0.150000, 4.850000, 0.329063, 0.251463, -1.000000, 0.269895, -1.000000, 0.229755, -1.000000, 0.396525, -1.000000
0.000000, 0.160000, 4.840000, 0.340400, 0.253917, -1.000000, 0.272273, -1.000000, 0.232085, -1.000000, 0.396811, -1.000000
0.000000, 0.170000, 4.830000, 0.351663, 0.256290, -1.000000, 0.274664, -1.000000, 0.234431, -1.000000, 0.397098, -1.000000
0.000000, 0.180000, 4.820000, 0.362850, 0.258678, -1.000000, 0.277067, -1.000000, 0.236793, -1.000000, 0.397385, -1.000000
0.000000, 0.190000, 4.810000, 0.373963, 0.261081, -1.000000, 0.279484, -1.000000, 0.239172, -1.000000, 0.397672, -1.000000
0.000000, 0.200000, 4.800000, 0.385000, 0.263498, -1.000000, 0.281913, -1.000000, 0.241567, -1.000000, 0.397959, -1.000000
0.000000, 0.210000, 4.790000, 0.395963, 0.265929, -1.000000, 0.284356, -1.000000, 0.243979, -1.000000, 0.398246, -1.000000
0.000000, 0.220000, 4.780000, 0.406850, 0.268374, -1.000000, 0.286811, -1.000000, 0.246406, -1.000000, 0.398533, -1.000000
0.000000, 0.230000, 4.770000, 0.417663, 0.270834, -1.000000, 0.289278, -1.000000, 0.248850, -1.000000, 0.398820, -1.000000
0.000000, 0.240000, 4.760000, 0.428400, 0.273308, -1.000000, 0.291758, -1.000000, 0.251310, -1.000000, 0.399108, -1.000000
0.000000, 0.250000, 4.750000, 0.439063, 0.275796, -1.000000, 0.294251, -1.000000, 0.253786, -1.000000, 0.399395, -1.000000
