prevState, action, price, agentProfit, agent1EstimatedProfit, agent1Actor, agent2EstimatedProfit, agent2Actor
0.000000, 0.000000, 2.200000, 0.000000, 0.278501, 0.437599, 0.482708, 0.822828
0.000000, 0.010000, 2.190000, 0.021880, 0.280441, -1.000000, 0.485687, -1.000000
0.000000, 0.020000, 2.180000, 0.043520, 0.282389, -1.000000, 0.488666, -1.000000
0.000000, 0.030000, 2.170000, 0.064920, 0.284345, -1.000000, 0.491646, -1.000000
0.000000, 0.040000, 2.160000, 0.086080, 0.286310, -1.000000, 0.494627, -1.000000
0.000000, 0.050000, 2.150000, 0.107000, 0.288282, -1.000000, 0.497608, -1.000000
0.000000, 0.060000, 2.140000, 0.127680, 0.290263, -1.000000, 0.500589, -1.000000
0.000000, 0.070000, 2.130000, 0.148120, 0.292251, -1.000000, 0.503571, -1.000000
0.000000, 0.080000, 2.120000, 0.168320, 0.294248, -1.000000, 0.506552, -1.000000
0.000000, 0.090000, 2.110000, 0.188280, 0.296252, -1.000000, 0.509532, -1.000000
0.000000, 0.100000, 2.100000, 0.208000, 0.298264, -1.000000, 0.512512, -1.000000
0.000000, 0.110000, 2.090000, 0.227480, 0.300285, -1.000000, 0.515491, -1.000000
0.000000, 0.120000, 2.080000, 0.246720, 0.303171, -1.000000, 0.518469, -1.000000
0.000000, 0.130000, 2.070000, 0.265720, 0.306285, -1.000000, 0.521446, -1.000000
0.000000, 0.140000, 2.060000, 0.284480, 0.309418, -1.000000, 0.524421, -1.000000
0.000000, 0.150000, 2.050000, 0.303000, 0.312568, -1.000000, 0.527394, -1.000000
0.000000, 0.160000, 2.040000, 0.321280, 0.315735, -1.000000, 0.530366, -1.000000
0.000000, 0.170000, 2.030000, 0.339320, 0.318920, -1.000000, 0.533335, -1.000000
0.000000, 0.180000, 2.020000, 0.357120, 0.322121, -1.000000, 0.536302, -1.000000
0.000000, 0.190000, 2.010000, 0.374680, 0.324609, -1.000000, 0.539266, -1.000000
0.000000, 0.200000, 2.000000, 0.392000, 0.326838, -1.000000, 0.542228, -1.000000
0.000000, 0.210000, 1.990000, 0.409080, 0.329074, -1.000000, 0.545186, -1.000000
0.000000, 0.220000, 1.980000, 0.425920, 0.331319, -1.000000, 0.548141, -1.000000
0.000000, 0.230000, 1.970000, 0.442520, 0.333571, -1.000000, 0.551093, -1.000000
0.000000, 0.240000, 1.960000, 0.458880, 0.335831, -1.000000, 0.554042, -1.000000
0.000000, 0.250000, 1.950000, 0.475000, 0.338098, -1.000000, 0.556986, -1.000000
0.000000, 0.260000, 1.940000, 0.490880, 0.340373, -1.000000, 0.559927, -1.000000
0.000000, 0.270000, 1.930000, 0.506520, 0.342490, -1.000000, 0.562863, -1.000000
0.000000, 0.280000, 1.920000, 0.521920, 0.344307, -1.000000, 0.565795, -1.000000
0.000000, 0.290000, 1.910000, 0.537080, 0.346129, -1.000000, 0.568723, -1.000000
0.000000, 0.300000, 1.900000, 0.552000, 0.347955, -1.000000, 0.571645, -1.000000
0.000000, 0.310000, 1.890000, 0.566680, 0.349786, -1.000000, 0.574563, -1.000000
0.000000, 0.320000, 1.880000, 0.581120, 0.351621, -1.000000, 0.577475, -1.000000
0.000000, 0.330000, 1.870000, 0.595320, 0.353460, -1.000000, 0.580382, -1.000000
0.000000, 0.340000, 1.860000, 0.609280, 0.355304, -1.000000, 0.583284, -1.000000
0.000000, 0.350000, 1.850000, 0.623000, 0.357153, -1.000000, 0.586180, -1.000000
0.000000, 0.360000, 1.840000, 0.636480, 0.359005, -1.000000, 0.589069, -1.000000
0.000000, 0.370000, 1.830000, 0.649720, 0.360862, -1.000000, 0.591953, -1.000000
0.000000, 0.380000, 1.820000, 0.662720, 0.362723, -1.000000, 0.594830, -1.000000
0.000000, 0.390000, 1.810000, 0.675480, 0.364588, -1.000000, 0.597701, -1.000000
0.000000, 0.400000, 1.800000, 0.688000, 0.366457, -1.000000, 0.600565, -1.000000
0.000000, 0.410000, 1.790000, 0.700280, 0.368330, -1.000000, 0.603423, -1.000000
0.000000, 0.420000, 1.780000, 0.712320, 0.370207, -1.000000, 0.606273, -1.000000
0.000000, 0.430000, 1.770000, 0.724120, 0.372088, -1.000000, 0.609116, -1.000000
0.000000, 0.440000, 1.760000, 0.735680, 0.373973, -1.000000, 0.611952, -1.000000
0.000000, 0.450000, 1.750000, 0.747000, 0.375862, -1.000000, 0.614780, -1.000000
0.000000, 0.460000, 1.740000, 0.758080, 0.377404, -1.000000, 0.617600, -1.000000
0.000000, 0.470000, 1.730000, 0.768920, 0.377340, -1.000000, 0.620412, -1.000000
0.000000, 0.480000, 1.720000, 0.779520, 0.377277, -1.000000, 0.623217, -1.000000
0.000000, 0.490000, 1.710000, 0.789880, 0.377213, -1.000000, 0.626013, -1.000000
0.000000, 0.500000, 1.700000, 0.800000, 0.377149, -1.000000, 0.628801, -1.000000
0.000000, 0.510000, 1.690000, 0.809880, 0.377085, -1.000000, 0.631580, -1.000000
0.000000, 0.520000, 1.680000, 0.819520, 0.377021, -1.000000, 0.632097, -1.000000
0.000000, 0.530000, 1.670000, 0.828920, 0.376958, -1.000000, 0.632238, -1.000000
0.000000, 0.540000, 1.660000, 0.838080, 0.376894, -1.000000, 0.632379, -1.000000
0.000000, 0.550000, 1.650000, 0.847000, 0.376830, -1.000000, 0.632521, -1.000000
0.000000, 0.560000, 1.640000, 0.855680, 0.376766, -1.000000, 0.632662, -1.000000
0.000000, 0.570000, 1.630000, 0.864120, 0.376703, -1.000000, 0.632803, -1.000000
0.000000, 0.580000, 1.620000, 0.872320, 0.376639, -1.000000, 0.632945, -1.000000
0.000000, 0.590000, 1.610000, 0.880280, 0.376575, -1.000000, 0.633086, -1.000000
0.000000, 0.600000, 1.600000, 0.888000, 0.376511, -1.000000, 0.633227, -1.000000
0.000000, 0.610000, 1.590000, 0.895480, 0.376447, -1.000000, 0.633368, -1.000000
0.000000, 0.620000, 1.580000, 0.902720, 0.376384, -1.000000, 0.633510, -1.000000
0.000000, 0.630000, 1.570000, 0.909720, 0.376320, -1.000000, 0.633651, -1.000000
0.000000, 0.640000, 1.560000, 0.916480, 0.376256, -1.000000, 0.633792, -1.000000
0.000000, 0.650000, 1.550000, 0.923000, 0.376193, -1.000000, 0.633933, -1.000000
0.000000, 0.660000, 1.540000, 0.929280, 0.376129, -1.000000, 0.634074, -1.000000
0.000000, 0.670000, 1.530000, 0.935320, 0.376065, -1.000000, 0.634215, -1.000000
0.000000, 0.680000, 1.520000, 0.941120, 0.376001, -1.000000, 0.634356, -1.000000
0.000000, 0.690000, 1.510000, 0.946680, 0.375938, -1.000000, 0.634497, -1.000000
0.000000, 0.700000, 1.500000, 0.952000, 0.375874, -1.000000, 0.634638, -1.000000
0.000000, 0.710000, 1.490000, 0.957080, 0.375810, -1.000000, 0.634779, -1.000000
0.000000, 0.720000, 1.480000, 0.961920, 0.375747, -1.000000, 0.634920, -1.000000
0.000000, 0.730000, 1.470001, 0.966520, 0.375683, -1.000000, 0.635061, -1.000000
0.000000, 0.740000, 1.460001, 0.970880, 0.375619, -1.000000, 0.635202, -1.000000
0.000000, 0.750000, 1.450001, 0.975000, 0.375556, -1.000000, 0.635343, -1.000000
0.000000, 0.760000, 1.440001, 0.978880, 0.375492, -1.000000, 0.635484, -1.000000
0.000000, 0.770000, 1.430001, 0.982520, 0.375428, -1.000000, 0.635625, -1.000000
0.000000, 0.780000, 1.420001, 0.985920, 0.375364, -1.000000, 0.635766, -1.000000
0.000000, 0.790000, 1.410001, 0.989080, 0.375301, -1.000000, 0.635907, -1.000000
0.000000, 0.800000, 1.400001, 0.992000, 0.373696, -1.000000, 0.636047, -1.000000
0.000000, 0.810000, 1.390001, 0.994680, 0.371330, -1.000000, 0.636188, -1.000000
0.000000, 0.820000, 1.380001, 0.997120, 0.369214, -1.000000, 0.636329, -1.000000
0.000000, 0.830000, 1.370001, 0.999320, 0.367102, -1.000000, 0.635755, -1.000000
0.000000, 0.839999, 1.360001, 1.001280, 0.364996, -1.000000, 0.634080, -1.000000
0.000000, 0.849999, 1.350001, 1.003000, 0.362895, -1.000000, 0.632402, -1.000000
0.000000, 0.859999, 1.340001, 1.004480, 0.360800, -1.000000, 0.630699, -1.000000
0.000000, 0.869999, 1.330001, 1.005720, 0.358709, -1.000000, 0.628954, -1.000000
0.000000, 0.879999, 1.320001, 1.006720, 0.356624, -1.000000, 0.627206, -1.000000
0.000000, 0.889999, 1.310001, 1.007480, 0.354544, -1.000000, 0.625454, -1.000000
0.000000, 0.899999, 1.300001, 1.008000, 0.352470, -1.000000, 0.623700, -1.000000
0.000000, 0.909999, 1.290001, 1.008280, 0.350402, -1.000000, 0.621942, -1.000000
0.000000, 0.919999, 1.280001, 1.008320, 0.348339, -1.000000, 0.620180, -1.000000
0.000000, 0.929999, 1.270001, 1.008120, 0.346281, -1.000000, 0.618416, -1.000000
0.000000, 0.939999, 1.260001, 1.007680, 0.344230, -1.000000, 0.616648, -1.000000
0.000000, 0.949999, 1.250001, 1.007000, 0.342184, -1.000000, 0.614877, -1.000000
0.000000, 0.959999, 1.240001, 1.006080, 0.340144, -1.000000, 0.613104, -1.000000
0.000000, 0.969999, 1.230001, 1.004920, 0.338110, -1.000000, 0.611327, -1.000000
0.000000, 0.979999, 1.220001, 1.003520, 0.336082, -1.000000, 0.609547, -1.000000
0.000000, 0.989999, 1.210001, 1.001880, 0.334060, -1.000000, 0.607765, -1.000000
0.000000, 0.999999, 1.200001, 1.000000, 0.332044, -1.000000, 0.605979, -1.000000
0.010000, 0.000000, 2.190000, 0.000000, 0.278602, 0.437633, 0.482575, 0.822808
