round, random_action, action, bestAction, profit, whitenoise, estimated_profit
748, 0.680764, 0.780822, 0.289905, 0.390285, 0.225200, 0.483076
749, 0.701971, 0.742704, 0.287254, 0.516073, 0.225100, 0.513613
750, 0.120208, 0.725514, 0.359974, 0.512093, 0.000000, 0.508298
751, 0.792872, 1.000000, 0.275891, 0.733160, 0.224900, 0.623958
752, 0.058049, 0.881532, 0.367744, 0.326213, 0.224800, 0.497981
753, 0.209842, 1.000000, 0.348770, 0.784959, 0.224700, 0.629080
754, 0.271553, 0.832930, 0.341056, 0.780385, 0.224600, 0.612507
755, 0.622631, 0.437057, 0.297171, 0.675374, 0.224500, 0.581501
756, 0.883980, 0.553130, 0.264502, 0.585907, 0.224400, 0.515333
757, 0.146892, 0.721859, 0.356639, 0.404422, 0.224300, 0.470510
758, 0.939106, 0.865831, 0.257612, 0.809153, 0.224200, 0.621402
759, 0.104370, 0.659678, 0.361954, 0.407647, 0.224100, 0.457494
760, 0.503261, 0.724554, 0.312092, 0.873403, 0.000000, 0.624553
761, 0.645382, 0.445395, 0.294327, 0.596068, 0.223900, 0.534304
762, 0.095785, 0.586042, 0.363027, 0.577512, 0.223800, 0.481815
763, 0.054267, 0.534038, 0.368217, 0.817140, 0.223700, 0.713695
764, 0.829026, 0.455926, 0.271372, 0.772750, 0.223600, 0.723521
765, 0.591144, 0.404399, 0.301107, 0.459052, 0.223500, 0.397136
766, 0.115797, 0.974817, 0.360525, 0.373048, 0.223400, 0.533901
767, 0.149858, 0.573740, 0.356268, 0.830356, 0.223300, 0.708549
768, 0.597753, 0.783629, 0.300281, 0.837755, 0.223200, 0.707982
769, 0.736244, 0.420810, 0.282970, 0.547273, 0.223100, 0.491785
770, 0.267017, 0.801743, 0.341623, 0.441139, 0.000000, 0.455924
771, 0.979702, 0.916423, 0.252537, 0.687422, 0.222900, 0.670332
772, 0.252270, 0.935055, 0.343466, 0.117028, 0.222800, 0.364463
773, 0.529590, 1.000000, 0.308801, 0.623108, 0.222700, 0.681390
774, 0.346474, 0.731807, 0.331691, 0.613984, 0.222600, 0.544676
775, 0.210245, 0.544827, 0.348719, 0.710033, 0.222500, 0.613001
776, 0.488799, 0.656016, 0.313900, 0.807842, 0.222400, 0.676894
777, 0.226262, 0.653098, 0.346717, 0.655822, 0.222300, 0.557557
778, 0.366198, 0.981291, 0.329225, 0.663316, 0.222200, 0.690458
779, 0.890217, 0.621859, 0.263723, 0.720363, 0.222100, 0.609635
780, 0.506877, 0.799980, 0.311640, 0.339874, 0.000000, 0.387707
781, 0.947538, 0.446365, 0.256558, 0.595300, 0.221900, 0.534921
782, 0.563077, 0.536226, 0.304615, 0.437922, 0.221800, 0.366539
783, 0.435037, 0.727653, 0.320620, 0.595230, 0.221700, 0.529218
784, 0.108729, 0.765148, 0.361409, 0.659728, 0.221600, 0.589248
785, 0.381014, 0.365525, 0.327373, 0.658012, 0.221500, 0.698775
786, 0.717565, 0.681215, 0.285304, 0.713321, 0.221400, 0.607200
787, 0.091449, 0.937977, 0.363569, 0.317725, 0.221300, 0.473957
788, 0.225185, 1.000000, 0.346852, 0.757126, 0.221200, 0.732274
789, 0.820635, 1.000000, 0.272421, 0.645679, 0.221100, 0.692005
790, 0.797180, 0.800778, 0.275352, 0.385581, 0.000000, 0.418159
791, 0.341171, 0.742205, 0.332354, 0.444340, 0.220900, 0.424504
792, 0.705742, 0.753740, 0.286782, 0.723181, 0.220800, 0.629164
793, 0.710811, 0.838735, 0.286149, 0.431101, 0.220700, 0.472308
794, 0.804020, 0.888912, 0.274498, 0.378799, 0.220600, 0.473553
795, 0.267469, 1.000000, 0.341566, 0.163317, 0.220500, 0.439361
796, 0.415366, 1.000000, 0.323079, 0.610442, 0.220400, 0.675349
797, 0.049721, 0.901077, 0.368785, 0.587563, 0.220300, 0.607090
798, 0.628503, 0.874458, 0.296437, 0.875451, 0.220200, 0.736480
799, 0.099511, 0.779237, 0.362561, 0.527948, 0.220100, 0.503145
800, 0.286881, 0.805198, 0.339140, 0.865650, 0.000000, 0.726829
801, 0.333878, 0.722066, 0.333265, 0.763577, 0.219900, 0.649897
802, 0.773858, 0.335754, 0.278268, 0.558083, 0.219800, 0.604397
803, 0.488021, 0.745528, 0.313997, 0.456690, 0.219700, 0.435117
804, 0.676154, 0.776068, 0.290481, 0.620753, 0.219600, 0.566459
805, 0.813640, 1.000000, 0.273295, 0.269871, 0.219500, 0.497129
806, 0.031436, 1.000000, 0.371071, 0.155300, 0.219400, 0.435061
807, 0.929601, 0.829231, 0.258800, 0.905315, 0.219300, 0.738349
808, 0.647434, 0.224116, 0.294071, 0.302961, 0.219200, 0.367588
809, 0.743336, 0.609950, 0.282083, 0.575725, 0.219100, 0.482574
810, 0.514108, 0.801662, 0.310737, 0.436465, 0.000000, 0.452724
811, 0.097465, 0.869933, 0.362817, 0.540828, 0.218900, 0.561294
812, 0.688114, 0.541288, 0.288986, 0.820935, 0.218800, 0.713498
813, 0.384932, 0.705376, 0.326883, 0.529698, 0.218700, 0.470880
814, 0.873560, 0.780704, 0.265805, 0.685497, 0.218600, 0.612190
815, 0.257601, 0.641716, 0.342800, 0.450810, 0.218500, 0.386592
816, 0.623842, 1.000000, 0.297020, 0.618666, 0.218400, 0.679278
817, 0.534899, 0.743134, 0.308138, 0.551090, 0.218300, 0.502707
818, 0.409379, 0.456829, 0.323828, 0.590620, 0.218200, 0.522938
819, 0.221178, 0.707783, 0.347353, 0.693070, 0.218100, 0.596617
820, 0.561929, 0.804607, 0.304759, 0.784229, 0.000000, 0.681701
821, 0.839092, 1.000000, 0.270114, 0.365059, 0.217900, 0.548855
822, 0.524329, 1.000000, 0.309459, 0.134090, 0.217800, 0.423733
823, 0.528694, 1.000000, 0.308913, 0.396393, 0.217700, 0.565753
824, 0.469568, 1.000000, 0.316304, 0.392755, 0.217600, 0.563798
825, 0.261108, 0.906827, 0.342361, 0.541662, 0.217500, 0.583700
826, 0.460020, 0.917684, 0.317497, 0.690957, 0.217400, 0.672785
827, 0.039622, 0.815978, 0.370047, 0.617440, 0.217300, 0.581687
828, 0.221900, 0.875732, 0.347263, 0.882237, 0.217200, 0.737618
829, 0.473927, 0.911727, 0.315759, 0.725314, 0.217100, 0.687950
830, 0.796477, 0.803375, 0.275440, 0.615468, 0.000000, 0.574640
831, 0.240012, 0.870953, 0.344998, 0.335039, 0.216900, 0.433745
832, 0.043584, 0.761940, 0.369552, 0.784867, 0.216800, 0.671557
833, 0.799549, 0.786624, 0.275056, 0.906694, 0.216700, 0.736819
834, 0.207626, 1.000000, 0.349047, 0.167042, 0.216600, 0.441362
835, 0.071869, 0.653092, 0.366016, 0.808849, 0.216500, 0.677756
836, 0.513293, 1.000000, 0.310838, 0.773443, 0.216400, 0.734489
837, 0.363904, 0.762123, 0.329512, 0.611261, 0.216300, 0.554146
838, 0.768501, 0.878445, 0.278937, 0.643612, 0.216200, 0.627721
839, 0.503391, 1.000000, 0.312076, 0.192916, 0.216100, 0.455311
840, 0.385632, 0.803231, 0.326796, 0.595828, 0.000000, 0.561460
841, 0.389759, 1.000000, 0.326280, 0.511973, 0.215900, 0.626496
842, 0.424569, 0.975408, 0.321929, 0.536007, 0.215800, 0.623105
843, 0.915521, 0.642455, 0.260560, 0.690918, 0.215700, 0.585467
844, 0.307243, 0.727074, 0.336595, 0.381915, 0.215600, 0.375840
845, 0.902866, 0.712484, 0.262142, 0.752733, 0.215500, 0.640788
846, 0.334148, 0.930426, 0.333231, 0.183203, 0.215400, 0.391024
847, 0.437366, 0.937596, 0.320329, 0.617766, 0.215300, 0.644139
848, 0.572899, 0.632022, 0.303388, 0.683948, 0.215200, 0.579080
849, 0.015223, 0.671127, 0.373097, 0.606725, 0.215100, 0.520773
850, 0.040252, 0.805607, 0.369969, 0.922127, 0.000000, 0.740063
851, 0.728830, 0.661355, 0.283896, 0.902220, 0.214900, 0.736694
852, 0.041511, 1.000000, 0.369811, 0.225975, 0.214800, 0.473233
853, 0.823694, 0.655110, 0.272038, 0.899831, 0.214700, 0.736528
854, 0.261331, 0.500555, 0.342334, 0.490208, 0.214600, 0.401069
855, 0.194815, 1.000000, 0.350648, 0.615558, 0.214500, 0.677796
856, 0.196005, 0.851180, 0.350499, 0.782252, 0.214400, 0.694828
857, 0.331826, 0.447672, 0.333522, 0.712042, 0.214300, 0.669652
858, 0.957666, 0.558374, 0.255292, 0.721897, 0.214200, 0.620214
859, 0.659730, 1.000000, 0.292534, 0.035278, 0.214100, 0.372980
860, 0.010173, 0.802466, 0.373728, 0.491736, 0.000000, 0.490609
861, 0.982902, 1.000000, 0.252137, 0.824855, 0.213900, 0.741252
862, 0.745789, 0.785862, 0.281776, 0.291669, 0.213800, 0.360882
863, 0.702117, 0.698785, 0.287235, 0.498840, 0.213700, 0.444418
864, 0.683828, 0.464701, 0.289521, 0.529945, 0.213600, 0.447647
865, 0.613233, 0.829900, 0.298346, 0.453935, 0.213500, 0.481614
866, 0.499137, 0.908939, 0.312608, 0.430905, 0.213400, 0.519250
867, 0.860716, 0.742396, 0.267411, 0.628606, 0.213300, 0.559135
868, 0.535577, 0.746087, 0.308053, 0.402334, 0.213200, 0.396845
869, 0.375262, 1.000000, 0.328092, 0.387019, 0.213100, 0.560712
870, 0.273985, 0.803857, 0.340752, 0.681285, 0.000000, 0.617910
871, 0.418114, 0.843549, 0.322736, 0.730314, 0.212900, 0.662935
872, 0.786972, 0.877686, 0.276628, 0.604516, 0.212800, 0.604316
873, 0.321740, 0.602853, 0.334783, 0.506056, 0.212700, 0.419405
874, 0.095136, 0.549027, 0.363108, 0.722980, 0.212600, 0.623913
875, 0.083667, 0.902283, 0.364542, 0.827317, 0.212500, 0.731462
876, 0.891319, 0.734332, 0.263585, 0.885891, 0.212400, 0.728277
877, 0.121619, 0.753416, 0.359798, 0.377869, 0.212300, 0.384109
878, 0.434320, 0.668460, 0.320710, 0.858671, 0.212200, 0.711875
879, 0.863173, 0.620142, 0.267103, 0.684945, 0.212100, 0.579615
880, 0.115664, 0.800290, 0.360542, 0.357628, 0.000000, 0.399453
881, 0.686327, 0.677068, 0.289209, 0.863375, 0.211900, 0.714591
882, 0.315310, 0.760419, 0.335586, 0.502406, 0.211800, 0.475573
883, 0.729977, 0.650619, 0.283753, 0.750083, 0.211700, 0.633348
884, 0.597067, 0.724068, 0.300367, 0.495918, 0.211600, 0.453294
885, 0.223706, 0.449580, 0.347037, 0.563388, 0.211500, 0.494129
886, 0.807615, 0.704438, 0.274048, 0.802718, 0.211400, 0.674519
887, 0.588956, 0.438218, 0.301381, 0.480560, 0.211300, 0.405413
888, 0.437165, 0.787320, 0.320354, 0.548765, 0.211200, 0.521666
889, 0.890845, 1.000000, 0.263644, 0.469029, 0.211100, 0.612323
890, 0.546202, 0.848033, 0.306725, 0.291928, 0.000000, 0.344765
891, 0.452459, 0.809528, 0.318443, 0.563123, 0.210900, 0.541343
892, 0.650316, 1.000000, 0.293711, 0.456284, 0.210800, 0.603404
893, 0.213019, 0.519693, 0.348373, 0.567461, 0.210700, 0.468468
894, 0.556152, 0.870264, 0.305481, 0.758909, 0.210600, 0.728846
895, 0.394593, 1.000000, 0.325676, 0.369873, 0.210500, 0.541404
896, 0.296389, 0.736152, 0.337951, 0.695114, 0.210400, 0.628836
897, 0.863969, 0.603825, 0.267004, 0.752749, 0.210300, 0.679274
898, 0.861036, 0.979828, 0.267371, 0.144014, 0.210200, 0.356888
899, 0.036270, 1.000000, 0.370466, 0.115804, 0.210100, 0.359136
900, 0.199504, 0.856482, 0.350062, 0.892716, 0.000000, 0.795492
901, 0.267976, 0.845920, 0.341503, 0.781529, 0.209900, 0.734720
902, 0.385393, 0.576987, 0.326826, 0.758762, 0.209800, 0.693492
903, 0.861709, 0.784422, 0.267286, 0.683600, 0.209700, 0.635518
904, 0.896552, 0.612346, 0.262931, 0.466199, 0.209600, 0.361688
905, 0.335404, 0.668221, 0.333075, 0.427108, 0.209500, 0.345316
906, 0.533497, 1.000000, 0.308313, 0.553830, 0.209400, 0.669531
907, 0.002344, 0.809583, 0.374707, 0.571658, 0.209300, 0.549052
908, 0.979553, 1.000000, 0.252556, 0.831380, 0.209200, 0.799379
909, 0.859853, 1.000000, 0.267518, 0.017039, 0.209100, 0.306485
910, 0.731035, 0.848433, 0.283621, 0.313412, 0.000000, 0.358436
911, 0.360857, 0.658053, 0.329893, 0.522526, 0.208900, 0.424175
912, 0.936910, 0.717738, 0.257886, 0.719931, 0.208800, 0.647346
913, 0.501660, 0.759568, 0.312292, 0.344309, 0.208700, 0.326363
914, 0.675075, 0.678658, 0.290616, 0.645304, 0.208600, 0.564109
915, 0.330257, 1.000000, 0.333718, 0.270771, 0.208500, 0.468880
916, 0.056035, 1.000000, 0.367996, 0.558119, 0.208400, 0.672311
917, 0.314515, 0.735713, 0.335686, 0.902805, 0.208300, 0.792707
918, 0.234281, 0.921062, 0.345715, 0.647323, 0.208200, 0.678524
919, 0.281341, 0.919847, 0.339832, 0.709834, 0.208100, 0.719734
920, 0.905923, 0.854528, 0.261760, 0.718945, 0.000000, 0.694148
921, 0.301291, 0.819842, 0.337339, 0.310443, 0.207900, 0.338674
922, 0.830597, 0.796024, 0.271175, 0.734107, 0.207800, 0.682054
923, 0.691736, 0.889894, 0.288533, 0.288930, 0.207700, 0.373092
924, 0.227404, 0.832372, 0.346575, 0.446374, 0.207600, 0.453372
925, 0.740247, 0.647665, 0.282469, 0.797311, 0.207500, 0.716035
926, 0.016364, 0.881477, 0.372954, 0.364931, 0.207400, 0.425739
927, 0.340463, 0.740846, 0.332442, 0.927257, 0.207300, 0.798159
928, 0.253104, 0.948370, 0.343362, 0.602845, 0.207200, 0.665306
929, 0.221626, 0.883448, 0.347297, 0.721482, 0.207100, 0.709385
930, 0.035292, 0.855006, 0.370588, 0.761213, 0.000000, 0.724271
931, 0.545982, 0.621144, 0.306752, 0.891559, 0.206900, 0.795796
932, 0.751750, 0.666498, 0.281031, 0.622632, 0.206800, 0.536894
933, 0.923611, 0.865393, 0.259549, 0.373174, 0.206700, 0.418374
934, 0.763282, 0.783669, 0.279590, 0.332440, 0.206600, 0.331648
935, 0.523521, 0.748106, 0.309560, 0.461647, 0.206500, 0.407861
936, 0.335751, 0.989567, 0.333031, 0.410130, 0.206400, 0.560812
937, 0.737611, 0.985341, 0.282799, 0.569500, 0.206300, 0.668925
938, 0.866226, 0.577320, 0.266722, 0.532938, 0.206200, 0.419420
939, 0.041699, 0.419464, 0.369788, 0.452618, 0.206100, 0.363010
940, 0.616241, 0.856439, 0.297970, 0.888857, 0.000000, 0.794806
941, 0.262679, 0.399245, 0.342165, 0.527426, 0.205900, 0.485375
942, 0.239665, 1.000000, 0.345042, 0.614434, 0.205800, 0.707650
943, 0.650287, 1.000000, 0.293714, 0.633612, 0.205700, 0.719162
944, 0.045772, 1.000000, 0.369278, 0.291428, 0.205600, 0.483990
945, 0.961598, 0.717911, 0.254800, 0.908400, 0.205500, 0.794487
946, 0.320718, 0.544948, 0.334910, 0.430739, 0.205400, 0.319432
947, 0.031467, 0.690610, 0.371067, 0.747045, 0.205300, 0.668654
948, 0.311599, 0.546930, 0.336050, 0.854429, 0.205200, 0.796172
949, 0.983254, 0.918714, 0.252093, 0.651501, 0.205100, 0.680012
950, 0.354461, 0.846835, 0.330692, 0.227994, 0.000000, 0.307877
951, 0.090258, 0.982738, 0.363718, 0.556936, 0.204900, 0.658634
952, 0.226366, 0.851783, 0.346704, 0.856167, 0.204800, 0.782958
953, 0.821146, 0.923805, 0.272357, 0.712888, 0.204700, 0.723727
954, 0.734300, 1.000000, 0.283213, 0.149045, 0.204600, 0.381868
955, 0.865016, 0.738234, 0.266873, 0.485532, 0.204500, 0.424760
956, 0.311210, 0.764742, 0.336099, 0.385877, 0.204400, 0.357582
957, 0.844746, 0.886315, 0.269407, 0.676671, 0.204300, 0.679309
958, 0.483638, 0.896260, 0.314545, 0.270920, 0.204200, 0.365231
959, 0.099577, 1.000000, 0.362553, 0.430301, 0.204100, 0.585012
960, 0.028432, 0.855980, 0.371446, 0.847750, 0.000000, 0.779629
961, 0.270540, 0.753111, 0.341182, 0.919640, 0.203900, 0.796627
962, 0.982851, 0.920568, 0.252144, 0.681468, 0.203800, 0.701515
963, 0.588304, 0.917264, 0.301462, 0.139592, 0.203700, 0.306871
964, 0.008144, 1.000000, 0.373982, 0.343080, 0.203600, 0.521841
965, 0.626029, 0.989808, 0.296746, 0.834936, 0.203500, 0.798727
966, 0.101580, 0.898870, 0.362303, 0.431630, 0.203400, 0.495533
967, 0.706270, 0.502792, 0.286716, 0.793086, 0.203300, 0.770938
968, 0.503751, 1.000000, 0.312031, 0.244775, 0.203200, 0.449948
969, 0.766798, 0.702290, 0.279150, 0.638890, 0.203100, 0.563600
970, 0.766224, 0.849629, 0.279222, 0.378045, 0.000000, 0.408960
971, 0.803236, 0.601718, 0.274595, 0.516645, 0.202900, 0.405552
972, 0.866244, 0.621857, 0.266719, 0.493884, 0.202800, 0.388042
973, 0.349876, 0.711102, 0.331266, 0.421655, 0.202700, 0.357959
974, 0.657888, 0.941570, 0.292764, 0.601808, 0.202600, 0.659961
975, 0.568370, 0.801618, 0.303954, 0.493580, 0.202500, 0.472948
976, 0.430265, 1.000000, 0.321217, 0.359692, 0.202400, 0.533982
977, 0.542010, 0.796494, 0.307249, 0.648311, 0.202300, 0.610100
978, 0.590852, 0.993090, 0.301143, 0.390458, 0.202200, 0.549754
979, 0.680890, 0.842499, 0.289889, 0.508413, 0.202100, 0.515197
980, 0.053127, 0.850754, 0.368359, 0.437856, 0.000000, 0.460540
981, 0.233340, 1.000000, 0.345833, 0.789061, 0.201900, 0.793148
982, 0.647656, 0.769062, 0.294043, 0.787350, 0.201800, 0.716264
983, 0.998516, 0.668766, 0.250185, 0.565559, 0.201700, 0.474896
984, 0.519368, 0.979495, 0.310079, 0.034685, 0.201600, 0.301497
985, 0.510715, 1.000000, 0.311161, 0.400527, 0.201500, 0.563644
986, 0.080077, 1.000000, 0.364990, 0.407738, 0.201400, 0.568844
987, 0.690067, 0.622393, 0.288742, 0.868828, 0.201300, 0.781852
988, 0.325340, 0.846120, 0.334333, 0.435535, 0.201200, 0.454824
989, 0.995529, 0.893887, 0.250559, 0.660647, 0.201100, 0.671948
990, 0.054185, 0.846675, 0.368227, 0.219516, 0.000000, 0.304427
991, 0.901628, 0.648938, 0.262296, 0.891175, 0.200900, 0.791723
992, 0.575145, 0.794903, 0.303107, 0.336884, 0.200800, 0.340959
993, 0.350384, 0.746563, 0.331202, 0.579662, 0.200700, 0.521691
994, 0.723768, 0.744305, 0.284529, 0.720119, 0.200600, 0.653949
995, 0.027936, 1.000000, 0.371508, 0.230193, 0.200500, 0.439388
996, 0.690691, 0.515945, 0.288664, 0.834186, 0.200400, 0.796564
997, 0.448919, 0.656919, 0.318885, 0.544953, 0.200300, 0.448382
998, 0.506271, 0.921481, 0.311716, 0.543765, 0.200200, 0.603054
999, 0.367056, 0.809221, 0.329118, 0.590250, 0.200100, 0.565474
1000, 0.707576, 0.853840, 0.286553, 0.658356, 0.000000, 0.647890
1001, 0.831942, 0.601122, 0.271007, 0.546109, 0.199900, 0.436422
1002, 0.339885, 1.000000, 0.332514, 0.140048, 0.199800, 0.375660
1003, 0.564121, 0.843183, 0.304485, 0.684207, 0.199700, 0.662595
1004, 0.369340, 0.761437, 0.328833, 0.579330, 0.199600, 0.528895
1005, 0.526263, 1.000000, 0.309217, 0.525550, 0.199500, 0.650908
1006, 0.687079, 0.881728, 0.289115, 0.521896, 0.199400, 0.555729
1007, 0.564067, 1.000000, 0.304492, 0.260767, 0.199300, 0.461581
1008, 0.777317, 1.000000, 0.277835, 0.363278, 0.199200, 0.536598
1009, 0.751618, 0.817099, 0.281048, 0.400709, 0.199100, 0.401749
1010, 0.871456, 0.849824, 0.266068, 0.388606, 0.000000, 0.417962
1011, 0.599067, 0.669473, 0.300117, 0.440513, 0.198900, 0.356360
1012, 0.767330, 0.546476, 0.279084, 0.595650, 0.198800, 0.500622
1013, 0.724431, 0.787031, 0.284446, 0.431954, 0.198700, 0.406690
1014, 0.017224, 0.861626, 0.372847, 0.396576, 0.198600, 0.434584
1015, 0.902981, 0.511274, 0.262127, 0.835178, 0.198500, 0.797862
1016, 0.393487, 0.913323, 0.325814, 0.205782, 0.198400, 0.312780
1017, 0.065521, 0.775002, 0.366810, 0.682330, 0.198300, 0.627929
1018, 0.618559, 0.733150, 0.297680, 0.896996, 0.198200, 0.804700
1019, 0.520468, 0.961984, 0.309941, 0.366734, 0.198100, 0.471091
1020, 0.024589, 0.835482, 0.371926, 0.562953, 0.000000, 0.542280
1021, 0.046144, 0.904625, 0.369232, 0.879116, 0.197900, 0.816513
1022, 0.216969, 0.874226, 0.347879, 0.878163, 0.197800, 0.809259
1023, 0.570543, 0.458750, 0.303682, 0.713177, 0.197700, 0.740805
1024, 0.781994, 1.000000, 0.277251, 0.357881, 0.197600, 0.502211
1025, 0.942495, 0.922414, 0.257188, 0.286853, 0.197500, 0.369654
1026, 0.125181, 0.793153, 0.359352, 0.311444, 0.197400, 0.303533
1027, 0.275844, 0.690981, 0.340519, 0.859613, 0.197300, 0.779774
1028, 0.362945, 0.894652, 0.329632, 0.696973, 0.197200, 0.695230
1029, 0.452021, 0.796296, 0.318497, 0.693084, 0.197100, 0.646353
1030, 0.962029, 0.835998, 0.254746, 0.610267, 0.000000, 0.587893
1031, 0.660063, 0.893355, 0.292492, 0.187055, 0.196900, 0.287895
1032, 0.890602, 0.574108, 0.263675, 0.570147, 0.196800, 0.460558
1033, 0.675331, 0.497769, 0.290584, 0.462037, 0.196700, 0.349507
1034, 0.014015, 0.652101, 0.373248, 0.554540, 0.196600, 0.446039
1035, 0.225677, 0.635100, 0.346790, 0.908079, 0.196500, 0.822136
1036, 0.149142, 0.571159, 0.356357, 0.776778, 0.196400, 0.732939
1037, 0.082821, 0.739020, 0.364647, 0.845450, 0.196300, 0.767112
1038, 0.959860, 1.000000, 0.255017, 0.764316, 0.196200, 0.791305
1039, 0.228598, 0.958510, 0.346425, 0.098343, 0.196100, 0.284360
1040, 0.259670, 0.837672, 0.342541, 0.765114, 0.000000, 0.723426
1041, 0.438059, 0.584426, 0.320243, 0.765344, 0.195900, 0.714086
1042, 0.984677, 0.592219, 0.251915, 0.679819, 0.195800, 0.605843
1043, 0.439747, 1.000000, 0.320032, 0.012769, 0.195700, 0.271328
1044, 0.519629, 0.807558, 0.310046, 0.636044, 0.195600, 0.596972
1045, 0.042932, 1.000000, 0.369634, 0.400309, 0.195500, 0.536694
1046, 0.674723, 0.880919, 0.290660, 0.877417, 0.195400, 0.810314
1047, 0.502091, 0.640099, 0.312239, 0.557462, 0.195300, 0.447355
1048, 0.368143, 0.600184, 0.328982, 0.648969, 0.195200, 0.563370
1049, 0.915182, 0.777914, 0.260602, 0.697549, 0.195100, 0.643757
1050, 0.481325, 0.830693, 0.314834, 0.293118, 0.000000, 0.313191
1051, 0.427890, 0.917240, 0.321514, 0.522976, 0.194900, 0.565490
1052, 0.343759, 0.960527, 0.332030, 0.521131, 0.194800, 0.599171
1053, 0.130841, 0.708394, 0.358645, 0.731684, 0.194700, 0.661138
1054, 0.972021, 1.000000, 0.253497, 0.724299, 0.194600, 0.768961
1055, 0.529593, 0.708355, 0.308801, 0.360830, 0.194500, 0.296375
1056, 0.108697, 0.688158, 0.361413, 0.627423, 0.194400, 0.541639
1057, 0.829257, 1.000000, 0.271343, 0.742752, 0.194300, 0.779467
1058, 0.687818, 0.987664, 0.289023, 0.160837, 0.194200, 0.341675
1059, 0.187890, 0.936934, 0.351514, 0.342226, 0.194100, 0.425562
1060, 0.174849, 0.837976, 0.353144, 0.793395, 0.000000, 0.744974
1061, 0.087607, 0.786501, 0.364049, 0.820681, 0.193900, 0.753086
1062, 0.320852, 0.651082, 0.334894, 0.873659, 0.193800, 0.797762
1063, 0.720457, 0.874988, 0.284943, 0.677512, 0.193700, 0.669398
1064, 0.307362, 0.593778, 0.336580, 0.540332, 0.193600, 0.427330
1065, 0.302559, 1.000000, 0.337180, 0.577198, 0.193500, 0.673324
1066, 0.927447, 0.804154, 0.259069, 0.729859, 0.193400, 0.682610
1067, 0.110950, 0.969429, 0.361131, 0.108005, 0.193300, 0.297781
1068, 0.206600, 1.000000, 0.349175, 0.740875, 0.193200, 0.778414
1069, 0.439163, 0.904923, 0.320105, 0.741701, 0.193100, 0.733238
1070, 0.897897, 0.836094, 0.262763, 0.619162, 0.000000, 0.596319
1071, 0.323692, 0.895749, 0.334538, 0.231854, 0.192900, 0.316378
1072, 0.075947, 1.000000, 0.365507, 0.563590, 0.192800, 0.663499
1073, 0.811515, 0.748685, 0.273561, 0.890114, 0.192700, 0.800472
1074, 0.835328, 0.730273, 0.270584, 0.442995, 0.192600, 0.370122
1075, 0.969256, 1.000000, 0.253843, 0.137226, 0.192500, 0.337857
1076, 0.816708, 0.810648, 0.272911, 0.276599, 0.192400, 0.290461
1077, 0.112055, 0.923732, 0.360993, 0.258513, 0.192300, 0.352574
1078, 0.261775, 0.953004, 0.342278, 0.779825, 0.192200, 0.779117
1079, 0.010808, 0.848446, 0.373649, 0.736262, 0.192100, 0.704711
1080, 0.990684, 0.839291, 0.251164, 0.916653, 0.000000, 0.820663
1081, 0.896646, 0.673853, 0.262919, 0.371523, 0.191900, 0.290575
1082, 0.777423, 1.000000, 0.277822, 0.086128, 0.191800, 0.309414
1083, 0.650531, 0.710144, 0.293684, 0.474784, 0.191700, 0.388731
1084, 0.178101, 0.859338, 0.352737, 0.451720, 0.191600, 0.453362
1085, 0.137557, 0.593115, 0.357805, 0.808450, 0.191500, 0.756840
1086, 0.336029, 0.792771, 0.332996, 0.843575, 0.191400, 0.771258
1087, 0.098521, 0.814422, 0.362685, 0.702525, 0.191300, 0.662261
1088, 0.745567, 0.860711, 0.281804, 0.846407, 0.191200, 0.787708
1089, 0.363761, 0.840123, 0.329530, 0.401990, 0.191100, 0.394411
1090, 0.110323, 0.836661, 0.361210, 0.671363, 0.000000, 0.644455
1091, 0.129304, 1.000000, 0.358837, 0.741397, 0.190900, 0.778707
1092, 0.275194, 1.000000, 0.340601, 0.725580, 0.190800, 0.769701
1093, 0.977823, 0.653298, 0.252772, 0.772095, 0.190700, 0.703245
1094, 0.931048, 1.000000, 0.258619, 0.018481, 0.190600, 0.273891
1095, 0.335503, 0.646502, 0.333062, 0.418043, 0.190500, 0.319307
1096, 0.686782, 0.929908, 0.289152, 0.623566, 0.190400, 0.658681
1097, 0.871474, 0.659048, 0.266066, 0.546528, 0.190300, 0.439474
1098, 0.718025, 0.613425, 0.285247, 0.460925, 0.190200, 0.349887
1099, 0.446532, 1.000000, 0.319183, 0.234979, 0.190100, 0.403365
1100, 0.724371, 0.836039, 0.284454, 0.614064, 0.000000, 0.591496
1101, 0.519032, 0.942813, 0.310121, 0.306416, 0.189900, 0.401292
1102, 0.781395, 1.000000, 0.277326, 0.400807, 0.189800, 0.537097
1103, 0.515029, 0.991293, 0.310621, 0.194971, 0.189700, 0.364569
1104, 0.894276, 0.689282, 0.263215, 0.635522, 0.189600, 0.551395
1105, 0.453532, 0.498930, 0.318308, 0.460622, 0.189500, 0.347650
1106, 0.530860, 1.000000, 0.308643, 0.455390, 0.189400, 0.580897
1107, 0.159076, 0.674255, 0.355115, 0.629659, 0.189300, 0.541305
1108, 0.994387, 1.000000, 0.250702, 0.700770, 0.189200, 0.755064
1109, 0.484948, 0.439438, 0.314382, 0.412609, 0.189100, 0.305417
1110, 0.501768, 0.835750, 0.312279, 0.587499, 0.000000, 0.566089
1111, 0.870214, 1.000000, 0.266223, 0.415194, 0.188900, 0.548725
