round, random_action, action, bestAction, profit, whitenoise, estimated_profit
0, 0.834724, 0.720523, 0.270660, 0.670750, 0.000000, 0.635192
1, 0.752666, 0.334893, 0.280917, 0.417357, 0.299994, 0.637859
2, 0.725169, 0.806917, 0.284354, 0.425984, 0.299988, 0.637907
3, 0.359833, 0.636189, 0.330021, 0.531458, 0.299982, 0.637415
4, 0.590213, 0.685536, 0.301223, 0.725008, 0.299976, 0.634456
5, 0.588463, 0.748357, 0.301442, 0.569421, 0.299970, 0.636468
6, 0.507192, 0.714134, 0.311601, 0.585155, 0.299964, 0.636401
7, 0.345046, 0.868429, 0.331869, 0.547074, 0.299958, 0.636000
8, 0.532839, 0.958896, 0.308395, 0.589051, 0.299952, 0.634837
9, 0.452510, 0.307581, 0.318436, 0.474700, 0.299946, 0.635310
10, 0.580379, 0.720441, 0.302453, 0.664371, 0.000000, 0.635281
11, 0.198868, 0.511839, 0.350141, 0.595415, 0.299934, 0.636021
12, 0.936888, 0.886184, 0.257889, 0.759728, 0.299928, 0.633490
13, 0.116202, 0.786720, 0.360475, 0.321029, 0.299922, 0.639401
14, 0.463419, 0.712485, 0.317073, 0.866161, 0.299916, 0.632472
15, 0.176426, 0.477049, 0.352947, 0.629102, 0.299910, 0.634995
16, 0.135213, 0.673684, 0.358098, 0.828747, 0.299904, 0.632909
17, 0.294701, 0.721464, 0.338162, 0.854850, 0.299898, 0.632646
18, 0.696007, 0.414896, 0.287999, 0.648450, 0.299892, 0.633494
19, 0.683758, 1.000000, 0.289530, 0.253328, 0.299886, 0.637807
20, 0.667371, 0.718651, 0.291579, 0.526376, 0.000000, 0.637199
21, 0.291719, 0.769349, 0.338535, 0.509008, 0.299874, 0.637141
22, 0.837507, 0.834074, 0.270312, 0.722956, 0.299868, 0.634157
23, 0.221496, 0.825821, 0.347313, 0.351560, 0.299862, 0.638639
24, 0.903074, 1.000000, 0.262116, 0.648753, 0.299856, 0.633897
25, 0.234196, 0.284409, 0.345726, 0.362173, 0.299850, 0.638348
26, 0.984970, 1.000000, 0.251879, 0.638170, 0.299844, 0.634002
27, 0.068810, 1.000000, 0.366399, 0.012525, 0.299838, 0.640179
28, 0.789940, 0.185652, 0.276258, 0.396039, 0.299832, 0.631254
29, 0.946330, 0.482320, 0.256709, 0.500576, 0.299826, 0.637715
30, 0.050266, 0.716523, 0.368717, 0.370576, 0.000000, 0.639372
31, 0.989663, 0.939923, 0.251292, 0.838010, 0.299814, 0.632366
32, 0.690989, 0.752958, 0.288626, 0.316506, 0.299808, 0.639786
33, 0.324242, 0.235806, 0.334470, 0.361058, 0.299802, 0.636514
34, 0.333684, 0.660085, 0.333289, 0.745669, 0.299796, 0.634120
35, 0.221053, 0.219637, 0.347368, 0.407618, 0.299790, 0.633516
36, 0.064677, 0.873413, 0.366915, 0.751223, 0.299784, 0.633649
37, 0.957343, 1.000000, 0.255332, 0.779436, 0.299778, 0.632601
38, 0.484560, 1.000000, 0.314430, 0.035548, 0.299772, 0.639952
39, 0.107436, 0.621912, 0.361570, 0.659028, 0.299766, 0.635395
40, 0.046023, 0.723982, 0.369247, 0.871553, 0.000000, 0.632421
41, 0.265107, 0.597459, 0.341862, 0.875805, 0.299754, 0.631703
42, 0.460144, 1.000000, 0.317482, 0.612411, 0.299748, 0.634257
43, 0.125937, 0.464664, 0.359258, 0.623628, 0.299742, 0.634949
44, 0.869386, 0.181558, 0.266327, 0.379902, 0.299736, 0.631724
45, 0.697314, 0.555995, 0.287836, 0.471958, 0.299730, 0.638487
46, 0.057845, 0.646965, 0.367769, 0.543858, 0.299724, 0.637201
47, 0.825293, 1.000000, 0.271838, 0.785129, 0.299718, 0.632544
48, 0.468291, 0.648064, 0.316464, 0.474479, 0.299712, 0.638264
49, 0.858092, 0.581650, 0.267739, 0.663279, 0.299706, 0.635197
50, 0.306813, 0.717298, 0.336648, 0.422795, 0.000000, 0.638642
51, 0.995659, 0.161094, 0.250543, 0.318295, 0.299694, 0.633202
52, 0.487618, 0.493316, 0.314048, 0.418377, 0.299688, 0.639436
53, 0.755334, 0.566817, 0.280583, 0.651248, 0.299682, 0.635335
54, 0.959536, 0.654330, 0.255058, 0.510380, 0.299676, 0.637693
55, 0.928525, 0.262444, 0.258934, 0.331461, 0.299670, 0.638782
56, 0.674172, 0.910635, 0.290728, 0.189871, 0.299664, 0.639545
57, 0.684738, 0.962931, 0.289408, 0.320949, 0.299658, 0.637556
58, 0.952139, 0.720338, 0.255983, 0.524998, 0.299652, 0.637210
59, 0.286677, 0.950139, 0.339165, 0.116854, 0.299646, 0.639814
60, 0.617636, 0.721719, 0.297796, 0.763750, 0.000000, 0.633903
61, 0.676239, 0.643429, 0.290470, 0.587400, 0.299634, 0.636534
62, 0.271079, 0.635290, 0.341115, 0.557563, 0.299628, 0.637008
63, 0.743627, 0.630416, 0.282047, 0.771256, 0.299622, 0.633631
64, 0.686925, 0.840152, 0.289134, 0.403321, 0.299616, 0.637891
65, 0.986044, 0.712612, 0.251745, 0.527244, 0.299610, 0.637216
66, 0.477382, 1.000000, 0.315327, 0.011630, 0.299604, 0.640188
67, 0.501134, 1.000000, 0.312358, 0.435515, 0.299598, 0.636007
68, 0.075507, 0.694076, 0.365562, 0.642433, 0.299592, 0.635644
69, 0.636725, 0.000000, 0.295409, 0.000000, 0.299586, 0.630959
70, 0.776349, 0.719016, 0.277956, 0.554387, 0.000000, 0.636809
71, 0.366514, 0.473920, 0.329186, 0.503860, 0.299574, 0.637589
72, 0.278689, 0.553601, 0.340164, 0.704127, 0.299568, 0.634307
73, 0.055945, 0.390976, 0.368007, 0.631869, 0.299562, 0.633324
74, 0.169550, 0.740942, 0.353806, 0.902820, 0.299556, 0.632028
75, 0.507221, 0.634135, 0.311597, 0.825528, 0.299550, 0.632791
76, 0.045709, 0.294240, 0.369286, 0.466934, 0.299544, 0.635077
77, 0.149815, 0.404379, 0.356273, 0.723007, 0.299538, 0.631400
78, 0.760097, 0.701956, 0.279988, 0.846016, 0.299532, 0.632731
79, 0.107796, 0.624532, 0.361525, 0.515676, 0.299526, 0.637687
80, 0.405765, 0.723975, 0.324279, 0.871336, 0.000000, 0.632424
81, 0.094385, 0.357942, 0.363202, 0.560284, 0.299514, 0.634331
82, 0.003320, 1.000000, 0.374585, 0.754679, 0.299508, 0.632846
83, 0.958543, 0.469543, 0.255182, 0.805108, 0.299502, 0.631148
84, 0.939357, 0.880051, 0.257580, 0.206339, 0.299496, 0.639732
85, 0.869814, 0.557334, 0.266273, 0.439353, 0.299490, 0.639069
86, 0.685358, 1.000000, 0.289330, 0.108489, 0.299484, 0.639234
87, 0.071112, 0.226471, 0.366111, 0.351351, 0.299478, 0.636452
88, 0.410870, 1.000000, 0.323641, 0.774073, 0.299472, 0.632654
89, 0.078729, 0.752466, 0.365159, 0.679852, 0.299466, 0.634984
90, 0.535245, 0.724479, 0.308094, 0.888883, 0.000000, 0.632185
91, 0.612259, 0.775870, 0.298468, 0.590317, 0.299454, 0.636054
92, 0.353396, 1.000000, 0.330825, 0.323118, 0.299448, 0.637118
93, 0.408941, 0.426699, 0.323882, 0.637632, 0.299442, 0.634001
94, 0.380518, 0.889440, 0.327435, 0.601988, 0.299436, 0.635231
95, 0.513142, 0.509719, 0.310857, 0.679644, 0.299430, 0.634356
96, 0.051953, 0.537932, 0.368506, 0.632516, 0.299424, 0.635503
97, 0.264728, 0.782680, 0.341909, 0.901835, 0.299418, 0.632076
98, 0.230803, 1.000000, 0.346150, 0.612726, 0.299412, 0.634254
99, 0.500868, 0.769284, 0.312392, 0.788920, 0.299406, 0.633529
100, 0.330463, 0.720067, 0.333692, 0.635458, 0.000000, 0.635682
101, 0.274214, 0.523062, 0.340723, 0.707621, 0.299394, 0.633960
102, 0.804316, 0.570604, 0.274461, 0.753472, 0.299388, 0.633565
103, 0.374743, 0.124354, 0.328157, 0.201762, 0.299382, 0.637282
104, 0.260361, 0.692202, 0.342455, 0.715768, 0.299376, 0.634590
105, 0.226560, 0.953607, 0.346680, 0.661505, 0.299370, 0.634128
106, 0.985081, 0.471075, 0.251865, 0.718896, 0.299364, 0.633013
107, 0.213621, 0.603715, 0.348297, 0.406244, 0.299358, 0.639518
108, 0.930701, 1.000000, 0.258662, 0.655316, 0.299352, 0.633832
109, 0.872806, 0.783941, 0.265899, 0.327568, 0.299346, 0.639346
110, 0.870030, 0.717180, 0.266246, 0.414072, 0.000000, 0.638764
111, 0.521079, 1.000000, 0.309865, 0.108308, 0.299334, 0.639236
112, 0.610772, 0.549329, 0.298653, 0.631849, 0.299328, 0.635586
113, 0.308893, 0.387547, 0.336388, 0.521294, 0.299322, 0.636082
114, 0.076987, 0.817617, 0.365377, 0.719417, 0.299316, 0.634267
115, 0.410639, 0.318820, 0.323670, 0.607186, 0.299310, 0.631529
116, 0.855629, 0.605754, 0.268046, 0.695533, 0.299304, 0.634755
117, 0.953826, 0.182601, 0.255772, 0.270732, 0.299298, 0.637797
118, 0.278143, 1.000000, 0.340232, 0.038478, 0.299292, 0.639923
119, 0.189733, 0.531168, 0.351283, 0.734570, 0.299286, 0.633536
120, 0.407794, 0.722552, 0.324026, 0.822001, 0.000000, 0.633099
121, 0.396448, 0.108110, 0.325444, 0.214057, 0.299274, 0.633961
122, 0.843307, 0.762608, 0.269587, 0.685290, 0.299268, 0.634883
123, 0.558178, 1.000000, 0.305228, 0.130577, 0.299262, 0.639017
124, 0.490490, 0.921603, 0.313689, 0.459739, 0.299256, 0.636522
125, 0.600093, 0.518890, 0.299988, 0.636388, 0.299250, 0.635285
126, 0.658650, 0.688267, 0.292669, 0.586962, 0.299244, 0.636458
127, 0.513568, 0.922434, 0.310804, 0.381643, 0.299238, 0.606780
128, 0.159475, 1.000000, 0.355066, 0.405360, 0.299232, 0.605557
129, 0.177571, 0.624806, 0.352804, 0.828343, 0.299226, 0.604185
130, 0.338836, 0.722692, 0.332645, 0.829316, 0.000000, 0.604013
131, 0.591609, 0.443790, 0.301049, 0.655915, 0.299214, 0.605998
132, 0.656405, 0.685648, 0.292949, 0.592569, 0.299208, 0.607010
133, 0.798701, 1.000000, 0.275162, 0.286329, 0.299202, 0.606546
134, 0.125044, 0.760442, 0.359370, 0.431180, 0.299196, 0.608220
135, 0.806764, 0.412195, 0.274154, 0.704361, 0.299190, 0.604604
136, 0.796515, 1.000000, 0.275436, 0.161030, 0.299184, 0.607585
137, 0.287249, 1.000000, 0.339094, 0.169570, 0.299178, 0.607515
138, 0.357870, 0.888681, 0.330266, 0.692719, 0.299172, 0.604304
139, 0.327144, 0.430012, 0.334107, 0.638606, 0.299166, 0.606173
140, 0.858570, 0.721333, 0.267679, 0.739480, 0.000000, 0.605056
141, 0.995077, 1.000000, 0.250615, 0.117859, 0.299154, 0.607943
142, 0.748515, 0.887492, 0.281436, 0.170057, 0.299148, 0.609203
143, 0.461804, 0.466104, 0.317275, 0.512434, 0.299142, 0.608781
144, 0.980821, 0.721280, 0.252397, 0.658550, 0.299136, 0.605995
145, 0.560218, 1.000000, 0.304973, 0.015982, 0.299130, 0.608788
146, 0.795376, 0.000000, 0.275578, 0.000000, 0.299124, 0.608913
147, 0.757749, 0.913820, 0.280281, 0.287080, 0.299118, 0.607750
148, 0.884113, 0.983715, 0.264486, 0.225288, 0.299112, 0.607293
149, 0.165492, 1.000000, 0.354313, 0.096572, 0.299106, 0.608120
150, 0.708784, 0.722902, 0.286402, 0.836581, 0.000000, 0.603929
151, 0.181671, 1.000000, 0.352291, 0.242680, 0.299094, 0.606908
152, 0.421226, 0.447123, 0.322347, 0.716918, 0.299088, 0.604891
153, 0.466517, 0.671092, 0.316685, 0.691555, 0.299082, 0.605868
154, 0.690739, 0.870650, 0.288658, 0.574762, 0.299076, 0.605597
155, 0.701451, 0.956077, 0.287319, 0.316388, 0.299070, 0.606907
156, 0.131033, 0.426284, 0.358621, 0.513665, 0.299064, 0.608577
157, 0.016203, 0.962645, 0.372975, 0.757022, 0.299058, 0.603011
158, 0.180625, 0.568969, 0.352422, 0.875197, 0.299052, 0.603457
159, 0.564964, 0.675405, 0.304380, 0.826564, 0.299046, 0.604176
160, 0.747316, 0.719494, 0.281585, 0.597209, 0.000000, 0.606720
161, 0.848212, 1.000000, 0.268973, 0.210570, 0.299034, 0.607175
162, 0.111368, 0.470108, 0.361079, 0.474641, 0.299028, 0.609462
163, 0.936716, 0.591546, 0.257911, 0.840755, 0.299022, 0.603952
164, 0.066266, 1.000000, 0.366717, 0.052737, 0.299016, 0.608483
165, 0.465056, 0.591639, 0.316868, 0.863032, 0.299010, 0.603637
166, 0.071623, 0.884251, 0.366047, 0.564773, 0.299004, 0.605548
167, 0.790825, 0.413917, 0.276147, 0.724542, 0.298998, 0.604226
168, 0.073017, 0.631044, 0.365873, 0.498045, 0.298992, 0.608566
169, 0.589213, 0.464296, 0.301348, 0.773204, 0.298986, 0.604080
170, 0.797376, 0.719306, 0.275328, 0.582743, 0.000000, 0.606889
171, 0.392308, 0.196881, 0.325962, 0.296775, 0.298974, 0.609953
172, 0.898253, 0.844940, 0.262718, 0.646247, 0.298968, 0.605156
173, 0.688501, 0.541822, 0.288937, 0.459692, 0.298962, 0.609588
174, 0.091011, 0.496096, 0.363624, 0.545419, 0.298956, 0.608271
175, 0.410526, 0.494591, 0.323684, 0.791266, 0.298950, 0.604111
176, 0.723052, 0.839364, 0.284619, 0.637039, 0.298944, 0.605298
177, 0.792804, 1.000000, 0.275900, 0.230790, 0.298938, 0.607007
178, 0.034375, 0.738895, 0.370703, 0.449129, 0.298932, 0.608246
179, 0.712070, 0.519202, 0.285991, 0.833847, 0.298926, 0.603639
180, 0.435906, 0.718352, 0.320512, 0.509566, 0.000000, 0.607748
181, 0.183459, 0.801541, 0.352068, 0.641908, 0.298914, 0.605580
182, 0.982837, 0.918290, 0.252145, 0.749907, 0.298908, 0.603501
183, 0.397465, 0.616512, 0.325317, 0.402859, 0.298902, 0.609945
184, 0.104840, 1.000000, 0.361895, 0.502112, 0.298896, 0.604753
185, 0.191955, 0.610651, 0.351006, 0.851786, 0.298890, 0.603847
186, 0.662286, 0.775433, 0.292214, 0.812382, 0.298884, 0.603964
187, 0.815593, 1.000000, 0.273051, 0.281429, 0.298878, 0.606587
188, 0.706169, 0.775169, 0.286729, 0.409592, 0.298872, 0.608292
189, 0.117534, 0.997877, 0.360308, 0.247871, 0.298866, 0.606896
190, 0.192803, 0.723735, 0.350900, 0.865464, 0.000000, 0.603594
191, 0.902711, 1.000000, 0.262161, 0.672664, 0.298854, 0.603334
192, 0.817868, 0.606656, 0.272767, 0.446891, 0.298848, 0.609419
193, 0.170543, 1.000000, 0.353682, 0.151777, 0.298842, 0.607662
194, 0.574074, 0.199252, 0.303241, 0.403643, 0.298836, 0.605582
195, 0.811204, 0.772428, 0.273599, 0.567136, 0.298830, 0.606619
196, 0.942219, 0.733731, 0.257223, 0.441054, 0.298824, 0.608390
197, 0.053126, 0.503141, 0.368359, 0.440877, 0.298818, 0.610013
198, 0.346066, 0.944172, 0.331742, 0.832862, 0.298812, 0.602666
199, 0.672717, 0.985357, 0.290910, 0.561013, 0.298806, 0.604438
200, 0.308329, 0.718658, 0.336459, 0.532985, 0.000000, 0.607473
201, 0.625550, 0.586559, 0.296806, 0.742267, 0.298794, 0.605343
202, 0.880995, 1.000000, 0.264876, 0.312042, 0.298788, 0.606332
203, 0.905044, 0.909496, 0.261870, 0.227384, 0.298782, 0.608353
204, 0.443660, 0.548785, 0.319543, 0.456126, 0.298776, 0.609614
205, 0.066184, 0.781701, 0.366727, 0.646817, 0.298770, 0.605690
206, 0.789662, 1.000000, 0.276292, 0.778180, 0.298764, 0.602565
207, 0.567947, 0.519666, 0.304007, 0.507110, 0.298758, 0.608902
208, 0.916100, 0.662180, 0.260487, 0.611243, 0.298752, 0.606918
209, 0.985588, 1.000000, 0.251801, 0.069916, 0.298746, 0.608341
210, 0.981223, 0.716088, 0.252347, 0.347443, 0.000000, 0.609657
211, 0.814356, 0.620991, 0.273205, 0.401986, 0.298734, 0.609920
212, 0.517860, 0.407708, 0.310267, 0.465544, 0.298728, 0.609419
213, 0.961379, 0.608834, 0.254828, 0.641544, 0.298722, 0.606734
214, 0.173830, 0.713124, 0.353271, 0.363915, 0.298716, 0.609498
215, 0.952443, 0.301253, 0.255945, 0.558237, 0.298710, 0.605289
216, 0.726312, 0.604225, 0.284211, 0.422508, 0.298704, 0.609772
217, 0.685200, 0.736605, 0.289350, 0.491363, 0.298698, 0.607790
218, 0.048300, 0.894858, 0.368962, 0.391564, 0.298692, 0.607042
219, 0.266362, 0.527766, 0.341705, 0.833944, 0.298686, 0.603710
220, 0.063143, 0.721802, 0.367107, 0.775958, 0.000000, 0.604631
221, 0.803343, 0.060199, 0.274582, 0.141291, 0.298674, 0.605245
222, 0.623294, 0.605738, 0.297088, 0.497301, 0.298668, 0.608731
223, 0.850925, 1.000000, 0.268634, 0.313921, 0.298662, 0.606317
224, 0.009530, 0.884883, 0.373809, 0.279703, 0.298656, 0.608215
225, 0.389691, 1.000000, 0.326289, 0.825391, 0.298650, 0.602473
226, 0.755528, 0.458311, 0.280559, 0.646863, 0.298644, 0.606307
227, 0.736316, 0.737656, 0.282961, 0.472813, 0.298638, 0.607990
228, 0.171361, 1.000000, 0.353580, 0.219737, 0.298632, 0.607098
229, 0.771554, 0.708635, 0.278556, 0.833455, 0.298626, 0.604010
230, 0.520956, 0.717890, 0.309880, 0.474206, 0.000000, 0.608163
231, 0.957884, 0.544175, 0.255264, 0.630651, 0.298614, 0.606956
232, 0.444217, 0.832667, 0.319473, 0.261445, 0.298608, 0.609104
233, 0.517340, 0.469178, 0.310332, 0.632384, 0.298602, 0.606654
234, 0.882246, 0.571999, 0.264719, 0.638094, 0.298596, 0.606845
235, 0.315172, 0.318024, 0.335604, 0.392681, 0.298590, 0.610168
236, 0.044404, 1.000000, 0.369449, 0.570690, 0.298584, 0.604183
237, 0.936269, 0.890012, 0.257966, 0.871894, 0.298578, 0.602770
238, 0.089993, 0.550411, 0.363751, 0.441663, 0.298572, 0.609826
239, 0.939192, 0.032554, 0.257601, 0.077178, 0.298566, 0.605537
240, 0.125853, 0.716504, 0.359268, 0.374851, 0.000000, 0.609333
241, 0.081952, 0.907438, 0.364756, 0.801019, 0.298554, 0.603132
242, 0.718601, 0.610092, 0.285175, 0.863211, 0.298548, 0.603689
243, 0.547188, 0.640718, 0.306602, 0.533912, 0.298542, 0.608033
244, 0.688332, 0.904136, 0.288958, 0.485627, 0.298536, 0.606061
245, 0.040290, 1.000000, 0.369964, 0.259723, 0.298530, 0.606767
246, 0.086492, 0.712953, 0.364188, 0.911275, 0.298524, 0.603150
247, 0.556432, 0.571003, 0.305446, 0.842944, 0.298518, 0.603842
248, 0.030810, 0.653517, 0.371149, 0.618953, 0.298512, 0.606865
249, 0.026973, 0.593393, 0.371628, 0.881388, 0.298506, 0.603419
250, 0.900239, 0.725305, 0.262470, 0.920180, 0.000000, 0.603101
251, 0.208049, 0.746171, 0.348994, 0.377699, 0.298494, 0.608971
252, 0.022556, 0.762975, 0.372180, 0.804939, 0.298488, 0.604111
253, 0.340109, 0.868798, 0.332486, 0.897648, 0.298482, 0.602781
254, 0.681663, 1.000000, 0.289792, 0.549909, 0.298476, 0.552930
255, 0.292636, 0.007544, 0.338421, 0.014480, 0.298470, 0.566316
256, 0.517137, 1.000000, 0.310358, 0.589470, 0.298464, 0.552754
257, 0.411604, 0.940209, 0.323550, 0.472020, 0.298458, 0.554313
258, 0.385069, 0.779118, 0.326866, 0.668847, 0.298452, 0.555888
259, 0.538315, 0.868940, 0.307711, 0.635088, 0.298446, 0.554695
260, 0.358780, 0.717004, 0.330152, 0.614040, 0.000000, 0.557113
261, 0.934608, 0.900375, 0.258174, 0.630615, 0.298434, 0.554214
262, 0.788046, 1.000000, 0.276494, 0.054493, 0.298428, 0.555126
263, 0.362803, 0.996852, 0.329650, 0.181303, 0.298422, 0.554623
264, 0.007850, 0.469179, 0.374019, 0.664216, 0.298416, 0.559499
265, 0.639771, 0.531225, 0.295029, 0.854254, 0.298410, 0.557981
266, 0.093869, 0.617397, 0.363266, 0.579034, 0.298404, 0.558709
267, 0.143894, 0.626453, 0.357013, 0.863057, 0.298398, 0.556742
268, 0.915128, 0.668215, 0.260609, 0.846225, 0.298392, 0.556251
269, 0.613126, 0.623128, 0.298359, 0.435471, 0.298386, 0.559657
270, 0.969647, 0.716390, 0.253794, 0.569586, 0.000000, 0.557398
271, 0.952496, 0.768195, 0.255938, 0.316217, 0.298374, 0.558082
272, 0.171312, 0.575596, 0.353586, 0.429928, 0.298368, 0.560377
273, 0.553289, 0.916695, 0.305839, 0.760320, 0.298362, 0.553330
274, 0.595111, 0.646688, 0.300611, 0.621540, 0.298356, 0.558030
275, 0.057582, 1.000000, 0.367802, 0.337407, 0.298350, 0.553872
276, 0.583724, 1.000000, 0.302034, 0.785349, 0.298344, 0.552604
277, 0.005207, 0.708162, 0.374349, 0.590107, 0.298338, 0.557390
278, 0.991415, 1.000000, 0.251073, 0.828994, 0.298332, 0.552702
279, 0.512135, 0.634935, 0.310983, 0.390863, 0.298326, 0.559794
280, 0.311524, 0.717219, 0.336060, 0.629615, 0.000000, 0.557014
281, 0.193096, 0.730301, 0.350863, 0.747265, 0.298314, 0.556113
282, 0.098231, 0.477165, 0.362721, 0.736653, 0.298308, 0.558773
283, 0.268836, 0.780102, 0.341395, 0.872131, 0.298302, 0.555003
284, 0.003532, 0.941080, 0.374558, 0.665817, 0.298296, 0.553385
285, 0.317212, 0.655383, 0.335348, 0.920650, 0.298290, 0.556587
286, 0.124861, 0.342897, 0.359392, 0.570636, 0.298284, 0.560875
287, 0.708179, 0.824620, 0.286478, 0.842417, 0.298278, 0.554453
288, 0.276026, 0.717615, 0.340497, 0.512252, 0.298272, 0.557734
289, 0.765132, 0.723495, 0.279358, 0.769909, 0.298266, 0.556065
290, 0.219672, 0.715140, 0.347541, 0.479494, 0.000000, 0.557975
291, 0.251796, 0.997019, 0.343525, 0.653288, 0.298254, 0.552521
292, 0.870113, 1.000000, 0.266236, 0.623503, 0.298248, 0.552603
293, 0.134743, 0.273434, 0.358157, 0.360710, 0.298242, 0.563766
294, 0.191625, 0.768027, 0.351047, 0.850720, 0.298236, 0.555071
295, 0.084847, 0.342798, 0.364394, 0.606403, 0.298230, 0.560412
296, 0.448619, 0.832350, 0.318923, 0.867346, 0.298224, 0.554440
297, 0.826711, 1.000000, 0.271661, 0.459484, 0.298218, 0.553331
298, 0.793141, 0.585483, 0.275857, 0.489036, 0.298212, 0.559791
299, 0.150180, 0.965032, 0.356228, 0.222596, 0.298206, 0.555030
300, 0.526286, 0.720663, 0.309214, 0.845875, 0.000000, 0.555635
301, 0.561688, 0.555693, 0.304789, 0.630863, 0.298194, 0.559044
302, 0.633976, 0.678727, 0.295753, 0.611339, 0.298188, 0.557669
303, 0.478074, 0.517532, 0.315241, 0.574012, 0.298182, 0.559910
304, 0.282738, 0.611175, 0.339658, 0.661890, 0.298176, 0.558187
305, 0.174175, 0.831480, 0.353228, 0.730525, 0.298170, 0.554774
306, 0.862889, 0.734272, 0.267139, 0.830511, 0.298164, 0.555558
307, 0.415432, 0.417448, 0.323071, 0.453006, 0.298158, 0.561979
308, 0.855187, 1.000000, 0.268102, 0.487140, 0.298152, 0.553208
309, 0.184439, 1.000000, 0.351945, 0.120678, 0.298146, 0.554833
310, 0.576826, 0.720051, 0.302897, 0.825334, 0.000000, 0.555769
311, 0.877009, 0.546514, 0.265374, 0.605786, 0.298134, 0.559344
312, 0.105146, 0.680682, 0.361857, 0.432021, 0.298128, 0.558811
313, 0.521603, 0.607907, 0.309800, 0.850584, 0.298122, 0.556930
314, 0.157630, 0.744202, 0.355296, 0.613962, 0.298116, 0.556719
315, 0.028579, 0.505792, 0.371428, 0.771664, 0.298110, 0.558292
316, 0.263793, 0.155267, 0.342026, 0.344289, 0.298104, 0.562159
317, 0.302188, 0.766924, 0.337227, 0.768431, 0.298098, 0.555491
318, 0.855495, 1.000000, 0.268063, 0.581510, 0.298092, 0.552789
319, 0.824191, 0.630544, 0.271976, 0.464195, 0.298086, 0.559345
320, 0.407304, 0.714653, 0.324087, 0.444576, 0.000000, 0.558200
321, 0.872387, 0.654192, 0.265952, 0.700155, 0.298074, 0.557398
322, 0.611770, 1.000000, 0.298529, 0.106344, 0.298068, 0.554896
323, 0.221936, 0.000000, 0.347258, 0.000000, 0.298062, 0.566151
324, 0.278435, 0.313805, 0.340196, 0.562353, 0.298056, 0.560879
325, 0.192570, 1.000000, 0.350929, 0.601304, 0.298050, 0.552702
326, 0.583919, 0.428155, 0.302010, 0.696151, 0.298044, 0.559371
327, 0.077129, 0.483892, 0.365359, 0.584016, 0.298038, 0.560136
328, 0.791167, 0.991737, 0.276104, 0.776362, 0.298032, 0.552661
329, 0.273678, 0.426653, 0.340790, 0.481950, 0.298026, 0.561602
330, 0.386279, 0.719171, 0.326715, 0.771899, 0.000000, 0.556109
331, 0.082400, 0.640444, 0.364700, 0.711337, 0.298014, 0.557488
332, 0.553495, 0.598335, 0.305813, 0.858077, 0.298008, 0.557081
333, 0.322278, 0.421213, 0.334715, 0.563049, 0.298002, 0.560790
334, 0.707998, 0.394782, 0.286500, 0.621176, 0.297996, 0.560259
335, 0.845279, 0.470664, 0.269340, 0.529761, 0.297990, 0.560757
336, 0.774693, 1.000000, 0.278163, 0.128934, 0.297984, 0.554796
337, 0.680834, 0.423959, 0.289896, 0.486630, 0.297978, 0.561574
338, 0.622895, 0.341950, 0.297138, 0.465983, 0.297972, 0.562230
339, 0.225925, 0.805331, 0.346759, 0.514367, 0.297966, 0.556348
340, 0.559926, 0.719561, 0.305009, 0.800484, 0.000000, 0.555928
341, 0.485732, 0.863191, 0.314284, 0.513377, 0.297954, 0.555411
342, 0.145528, 0.524990, 0.356809, 0.640614, 0.297948, 0.559270
343, 0.147919, 0.502604, 0.356510, 0.774539, 0.297942, 0.558286
344, 0.719140, 0.389662, 0.285107, 0.673062, 0.297936, 0.559677
345, 0.481946, 1.000000, 0.314757, 0.234050, 0.297930, 0.554330
346, 0.717344, 0.133801, 0.285332, 0.250927, 0.297924, 0.564039
347, 0.713684, 1.000000, 0.285789, 0.235547, 0.297918, 0.554324
348, 0.977070, 0.778229, 0.252866, 0.473330, 0.297912, 0.557014
349, 0.697742, 0.969300, 0.287782, 0.068117, 0.297906, 0.555657
350, 0.627605, 0.715694, 0.296549, 0.519397, 0.000000, 0.557719
351, 0.251325, 0.335746, 0.343584, 0.475892, 0.297894, 0.562109
352, 0.832297, 0.731047, 0.270963, 0.783793, 0.297888, 0.555882
353, 0.275466, 0.596337, 0.340567, 0.484538, 0.297882, 0.559678
354, 0.528247, 0.881330, 0.308969, 0.706440, 0.297876, 0.554139
355, 0.928362, 0.682510, 0.258955, 0.629463, 0.297870, 0.557499
356, 0.243406, 0.965617, 0.344574, 0.112981, 0.297864, 0.555522
357, 0.476036, 0.676349, 0.315496, 0.791270, 0.297858, 0.556520
358, 0.911283, 1.000000, 0.261090, 0.436637, 0.297852, 0.553432
359, 0.512537, 0.487494, 0.310933, 0.452447, 0.297846, 0.561302
360, 0.495741, 0.717216, 0.313032, 0.629375, 0.000000, 0.557015
361, 0.725955, 0.427706, 0.284256, 0.587685, 0.297834, 0.560498
362, 0.669434, 0.453003, 0.291321, 0.516438, 0.297828, 0.561039
363, 0.840078, 0.735333, 0.269990, 0.526928, 0.297822, 0.557374
364, 0.355860, 0.767821, 0.330518, 0.399446, 0.297816, 0.557607
365, 0.663369, 1.000000, 0.292079, 0.536783, 0.297810, 0.552988
366, 0.248928, 1.000000, 0.343884, 0.280526, 0.297804, 0.554124
